,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5076,0.0,50.0,0.0,0.5302
split 1,0.0,50.0,0.0,0.5495,0.0,50.0,0.0,0.5036
split 2,0.0,50.0,0.0,0.5449,0.0,50.0,0.0,0.5071
split 3,0.0,50.0,0.0,0.5179,0.0,50.0,0.0,0.5218
split 4,0.0,50.0,0.0,0.5309,0.0,50.0,0.0,0.4041
split 5,0.0,50.0,0.0,0.5338,0.0,50.0,0.0,0.4839
mean,0.0,50.0,0.0,0.5308,0.0,50.0,0.0,0.4918
std,0.0,0.0,0.0,0.0145,0.0,0.0,0.0,0.0418
test mean,0.0,50.0,0.0,0.5046303973507227,0.0,50.00000000000001,0.0,0.500116431434482
test std,0.0,1.8657311011437966e-14,0.0,0.08509429507296527,0.0,1.5688358818848954e-14,0.0,0.07505377145527714
