,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5568,0.0,50.0,0.0,0.4587
split 1,0.0,50.0,0.0,0.5593,0.0,50.0,0.0,0.4676
split 2,0.0,50.0,0.0,0.5374,0.0,50.0,0.0,0.5691
split 3,0.0,50.0,0.0,0.5739,0.0,50.0,0.0,0.477
split 4,0.0,50.0,0.0,0.5512,0.0,50.0,0.0,0.4951
split 5,0.0,50.0,0.0,0.5445,0.0,50.0,0.0,0.4369
mean,0.0,50.0,0.0,0.5538,0.0,50.0,0.0,0.4841
std,0.0,0.0,0.0,0.0116,0.0,0.0,0.0,0.0419
test mean,0.0,50.00000000000001,0.0,0.5372702051805425,0.0,50.0,0.0,0.49772175750552755
test std,0.0,1.5635339543114833e-14,0.0,0.07308518718287373,0.0,1.6473255640462455e-14,0.0,0.08333946856396236
