plant,time point,dividing parent cell,parent neighbor,clustering coefficient,abs graph density on 2 neighborhood,algebraic connectivity on 2 neighborhood,weighted node degree.1,clustering coefficient.1,information centrality.1,eigenvector centrality.1,page rank.1,abs graph density on 2 neighborhood.1,avg path length on 2 neighborhood.1,algebraic connectivity on 2 neighborhood.1,weighted node degree.2,clustering coefficient.2,information centrality.2,eigenvector centrality.2,page rank.2,abs graph density on 2 neighborhood.2,avg path length on 2 neighborhood.2,algebraic connectivity on 2 neighborhood.2,weighted node degree.3,clustering coefficient.3,eigenvector centrality.3,page rank.3,abs graph density on 2 neighborhood.3,avg path length on 2 neighborhood.3,algebraic connectivity on 2 neighborhood.3,clustering coefficient.1.1,information centrality.1.1,eigenvector centrality.1.1,page rank.1.1,harmonic centrality.1.1,size on 2 neighborhood.1.1,estrada index on 2 neighborhood.1.1,abs graph density on 2 neighborhood.1.1,rel graph density on 2 neighborhood.1.1,avg path length on 2 neighborhood.1.1,algebraic connectivity on 2 neighborhood.1.1,weighted node degree.1.2,clustering coefficient.1.2,information centrality.1.2,eigenvector centrality.1.2,page rank.1.2,current flow betweenness centrality.1.2,size on 2 neighborhood.1.2,estrada index on 2 neighborhood.1.2,abs graph density on 2 neighborhood.1.2,rel graph density on 2 neighborhood.1.2,avg path length on 2 neighborhood.1.2,algebraic connectivity on 2 neighborhood.1.2,weighted node degree.1.3,clustering coefficient.1.3,information centrality.1.3,eigenvector centrality.1.3,page rank.1.3,current flow betweenness centrality.1.3,size on 2 neighborhood.1.3,estrada index on 2 neighborhood.1.3,abs graph density on 2 neighborhood.1.3,rel graph density on 2 neighborhood.1.3,avg path length on 2 neighborhood.1.3,algebraic connectivity on 2 neighborhood.1.3,weighted node degree.1.4,clustering coefficient.1.4,information centrality.1.4,eigenvector centrality.1.4,page rank.1.4,size on 2 neighborhood.1.4,estrada index on 2 neighborhood.1.4,abs graph density on 2 neighborhood.1.4,rel graph density on 2 neighborhood.1.4,avg path length on 2 neighborhood.1.4,algebraic connectivity on 2 neighborhood.1.4
P1,0,700,353,0.0666666666666667,-0.0290498974709501,-0.1393869432580784,-0.0345408527410982,0.0087711407578563,-7.229407437812257e-06,-0.0001999446556119,-0.000512227627039,-0.0290498974709501,0.0034357793156903,-0.0038501843586424,0.5290170483662093,0.0026443868127718,-2.888381227432588e-06,2.960450658541171e-09,0.0003229723009141,-0.0290498974709501,0.0213089957752347,-0.007509452873707,-0.0852030320978957,0.0186113760981596,-0.0022214668198811,-0.0002716251228357,-0.0290498974709501,0.0166096682896175,-0.0172719320217569,0.3333333333333333,0.0038595241270323,0.061776857886527,0.0034225187516552,60.25785742035775,45.0,227.7017799696949,0.2368421052631578,4.5,2.336842105263158,0.7891285040417976,0.1914436658312203,0.0878448137431487,0.0001138508388722,0.0004844528995073,0.0033196505375482,0.065514351471174,45.0,227.7017799696949,0.2368421052631578,4.5,0.0615557385894724,0.0212623863665385,1.8732459320528216,0.007601531616775,0.0010936215754576,2.3047522926930462e-10,0.0031615228207072,0.065360012483459,45.0,227.7017799696949,0.2368421052631578,4.5,0.5607102440907954,0.1803462943117454,0.8804773995286813,0.1276023692253952,0.000491152106412,0.0061404990546566,0.0032986304773905,45.0,227.7017799696949,0.2368421052631578,4.5,0.2774786455062667,0.0944908829327628
P1,0,700,428,0.1666666666666666,0.0352167182662538,0.0786598143943853,-0.0296657679678781,0.0562481373342607,-5.732932238086076e-06,0.0001936441381037,-0.0004984683476825,0.0352167182662538,-0.0036227899122535,0.0024246392059902,-0.6298843387322883,0.0041553246785048,-0.0001232405381895,-2.0908774326893303e-10,-0.0009072354696649,0.0352167182662538,-0.0293713326574007,0.0598796030353796,-0.1817945863575873,0.0631443326514133,0.0014930589490213,-0.0006024203687144,0.0352167182662538,-0.0281300078539731,0.0077580195316724,0.3333333333333333,0.0038595241270323,0.061776857886527,0.0034225187516552,60.25785742035775,45.0,227.7017799696949,0.2368421052631578,4.5,2.336842105263158,0.7891285040417976,0.1914436658312203,0.0878448137431487,0.0001138508388722,0.0004844528995073,0.0033196505375482,0.065514351471174,45.0,227.7017799696949,0.2368421052631578,4.5,0.0615557385894724,0.0212623863665385,1.8732459320528216,0.007601531616775,0.0010936215754576,2.3047522926930462e-10,0.0031615228207072,0.065360012483459,45.0,227.7017799696949,0.2368421052631578,4.5,0.5607102440907954,0.1803462943117454,0.8804773995286813,0.1276023692253952,0.000491152106412,0.0061404990546566,0.0032986304773905,45.0,227.7017799696949,0.2368421052631578,4.5,0.2774786455062667,0.0944908829327628
P1,0,700,538,0.0666666666666667,-0.0177944862155388,-0.0650721075510164,-0.0294185373100946,0.0115937968447621,-4.298864445836776e-06,0.0012680168845783,-0.0005217331692922,-0.0177944862155388,0.001527298160218,-0.0015574111323249,-0.2352195571203876,0.0010466278678784,-2.6256545137717628e-05,-1.5775127508694769e-10,-0.0004242817748868,-0.0177944862155388,-0.0096616018976912,-0.0153135171731845,-0.16162039316655,0.0178502527733986,0.0075160595222337,-0.0005752812683964,-0.0177944862155388,0.013196633800183,-0.0065393277232838,0.3333333333333333,0.0038595241270323,0.061776857886527,0.0034225187516552,60.25785742035775,45.0,227.7017799696949,0.2368421052631578,4.5,2.336842105263158,0.7891285040417976,0.1914436658312203,0.0878448137431487,0.0001138508388722,0.0004844528995073,0.0033196505375482,0.065514351471174,45.0,227.7017799696949,0.2368421052631578,4.5,0.0615557385894724,0.0212623863665385,1.8732459320528216,0.007601531616775,0.0010936215754576,2.3047522926930462e-10,0.0031615228207072,0.065360012483459,45.0,227.7017799696949,0.2368421052631578,4.5,0.5607102440907954,0.1803462943117454,0.8804773995286813,0.1276023692253952,0.000491152106412,0.0061404990546566,0.0032986304773905,45.0,227.7017799696949,0.2368421052631578,4.5,0.2774786455062667,0.0944908829327628
P1,0,700,560,0.1666666666666666,0.0548245614035088,0.1837814094351387,-0.0287473514568594,0.0583113053888434,-5.691521688552204e-06,-0.0002172854314832,-0.0004539615865043,0.0548245614035088,-0.0046163277864264,0.0057692091491395,-0.6521145150098262,0.0036719732680789,-0.0001278310617838,-2.159756528321328e-10,-0.0008987985854888,0.0548245614035088,-0.0606363680900938,0.0641289632348765,-0.1199313797054613,0.0810568926961149,-0.0020259420962674,-0.0003773370736942,0.0548245614035088,-0.0276099304677683,0.0238845553609959,0.3333333333333333,0.0038595241270323,0.061776857886527,0.0034225187516552,60.25785742035775,45.0,227.7017799696949,0.2368421052631578,4.5,2.336842105263158,0.7891285040417976,0.1914436658312203,0.0878448137431487,0.0001138508388722,0.0004844528995073,0.0033196505375482,0.065514351471174,45.0,227.7017799696949,0.2368421052631578,4.5,0.0615557385894724,0.0212623863665385,1.8732459320528216,0.007601531616775,0.0010936215754576,2.3047522926930462e-10,0.0031615228207072,0.065360012483459,45.0,227.7017799696949,0.2368421052631578,4.5,0.5607102440907954,0.1803462943117454,0.8804773995286813,0.1276023692253952,0.000491152106412,0.0061404990546566,0.0032986304773905,45.0,227.7017799696949,0.2368421052631578,4.5,0.2774786455062667,0.0944908829327628
P1,0,700,687,0.0666666666666667,-0.0177944862155388,-0.0890640566116358,-0.0324897647713371,0.0102665037229721,-7.57331626437087e-06,0.0007019168414008,-0.0005635139574064,-0.0177944862155388,0.0033497163359005,-0.0020837892976863,-0.2678523680273963,0.0012593968071207,-5.897268906263596e-05,5.131320825462492e-10,-0.000629272953736,-0.0177944862155388,0.0061595559691253,-0.0201872259001629,-0.1215894222689512,0.0200336235056347,0.0028932562601999,-0.0004492701758369,-0.0177944862155388,0.0172002317858618,-0.0070632166457622,0.3333333333333333,0.0038595241270323,0.061776857886527,0.0034225187516552,60.25785742035775,45.0,227.7017799696949,0.2368421052631578,4.5,2.336842105263158,0.7891285040417976,0.1914436658312203,0.0878448137431487,0.0001138508388722,0.0004844528995073,0.0033196505375482,0.065514351471174,45.0,227.7017799696949,0.2368421052631578,4.5,0.0615557385894724,0.0212623863665385,1.8732459320528216,0.007601531616775,0.0010936215754576,2.3047522926930462e-10,0.0031615228207072,0.065360012483459,45.0,227.7017799696949,0.2368421052631578,4.5,0.5607102440907954,0.1803462943117454,0.8804773995286813,0.1276023692253952,0.000491152106412,0.0061404990546566,0.0032986304773905,45.0,227.7017799696949,0.2368421052631578,4.5,0.2774786455062667,0.0944908829327628
P1,0,700,709,0.0666666666666667,-0.0052631578947368,-0.0640776092600606,-0.0331479722363276,0.0104236436396189,-5.822466211555797e-06,-0.000373627520612,-0.0004188646945353,-0.0052631578947368,-0.0021726702661807,-0.0025544316136145,-0.3216825527092406,0.0010686952380219,-4.804249065705826e-05,-9.002146358245348e-11,-0.0004133601392388,-0.0052631578947368,-0.0199690261914726,0.0063249093927143,-0.0915426669879894,0.0203920242080402,-0.0037878348218362,-0.0002325385083081,-0.0052631578947368,-0.0050133893781715,-0.0111774028017026,0.3333333333333333,0.0038595241270323,0.061776857886527,0.0034225187516552,60.25785742035775,45.0,227.7017799696949,0.2368421052631578,4.5,2.336842105263158,0.7891285040417976,0.1914436658312203,0.0878448137431487,0.0001138508388722,0.0004844528995073,0.0033196505375482,0.065514351471174,45.0,227.7017799696949,0.2368421052631578,4.5,0.0615557385894724,0.0212623863665385,1.8732459320528216,0.007601531616775,0.0010936215754576,2.3047522926930462e-10,0.0031615228207072,0.065360012483459,45.0,227.7017799696949,0.2368421052631578,4.5,0.5607102440907954,0.1803462943117454,0.8804773995286813,0.1276023692253952,0.000491152106412,0.0061404990546566,0.0032986304773905,45.0,227.7017799696949,0.2368421052631578,4.5,0.2774786455062667,0.0944908829327628
P1,0,700,717,0.0666666666666667,0.0087719298245614,-0.0403869344531703,-0.0175626019000757,0.0173956549720788,-2.3430917097883784e-06,-0.0003545139613796,-0.0002093137071532,0.0087719298245614,-0.0026308718643021,-0.0013263695136546,-0.2142411141300093,0.0012690450941899,-2.513134350193855e-05,-2.1158516325790703e-10,-0.0001895220438017,0.0087719298245614,-0.033294834626563,-0.0094306121188278,-0.0422153177800038,0.0288788201009574,-0.0030584390714413,-9.330339250234083e-05,0.0087719298245614,-0.0084592354369038,-0.0003854230100772,0.3333333333333333,0.0038595241270323,0.061776857886527,0.0034225187516552,60.25785742035775,45.0,227.7017799696949,0.2368421052631578,4.5,2.336842105263158,0.7891285040417976,0.1914436658312203,0.0878448137431487,0.0001138508388722,0.0004844528995073,0.0033196505375482,0.065514351471174,45.0,227.7017799696949,0.2368421052631578,4.5,0.0615557385894724,0.0212623863665385,1.8732459320528216,0.007601531616775,0.0010936215754576,2.3047522926930462e-10,0.0031615228207072,0.065360012483459,45.0,227.7017799696949,0.2368421052631578,4.5,0.5607102440907954,0.1803462943117454,0.8804773995286813,0.1276023692253952,0.000491152106412,0.0061404990546566,0.0032986304773905,45.0,227.7017799696949,0.2368421052631578,4.5,0.2774786455062667,0.0944908829327628
P1,0,580,439,0.1666666666666666,0.0482492997198879,0.1716291367142189,-0.0247517381672734,0.0454508969303375,-1.026554553260868e-05,-3.059681075997892e-06,-0.0003498874873093,0.0482492997198879,-0.0070168919397438,0.0038764082791519,-0.8245952448558971,0.0026718736364981,-0.0001837112656954,4.505469301822773e-12,-0.0012393875636903,0.0482492997198879,-0.0745760234512941,0.0363996582998401,-0.1294087872350654,0.0690849133001208,-2.946476680128142e-05,-0.0004397027143696,0.0482492997198879,-0.0251273881610162,0.025344044788484,0.3333333333333333,0.0040052908885654,0.0787429449292774,0.0033875858818703,62.96441336441366,47.0,237.21655796015827,0.2238095238095238,4.476190476190476,2.4,0.7437871132826729,0.1618674696081788,0.076351356785615,0.0001137703565087,4.154402866392639e-05,0.0029571547162622,0.0627279177010513,47.0,237.21655796015827,0.2238095238095238,4.476190476190476,0.0597773003317434,0.0192786884067001,1.9583884154461988,0.0074970904829585,0.0011376238995994,1.7897654933888813e-12,0.0034550337518886,0.0707043398576925,47.0,237.21655796015827,0.2238095238095238,4.476190476190476,0.5422154404297803,0.1723334175185361,0.7714196290423818,0.1127622981203482,0.0004982629036457,0.0012334073348457,0.0030419329533232,47.0,237.21655796015827,0.2238095238095238,4.476190476190476,0.2753599463367364,0.0860287087928715
P1,0,580,442,0.0666666666666667,0.0077694235588972,-0.0187362185009348,5.825653187235824e-05,0.0251740906988661,-8.008502494720443e-07,0.0001068798639892,-9.487931835822994e-05,0.0077694235588972,0.00228375014375,0.0006870420231643,-0.3860615417173803,0.0015814984897779,-6.78014375833124e-05,3.060263105763163e-12,-0.0006624028925948,0.0077694235588972,-0.0027537161785123,0.0182256434500016,-0.0197412254056661,0.0357871721398781,0.0013735626176645,-0.000128350371016,0.0077694235588972,-0.0001648532063023,0.0014545736236731,0.3333333333333333,0.0040052908885654,0.0787429449292774,0.0033875858818703,62.96441336441366,47.0,237.21655796015827,0.2238095238095238,4.476190476190476,2.4,0.7437871132826729,0.1618674696081788,0.076351356785615,0.0001137703565087,4.154402866392639e-05,0.0029571547162622,0.0627279177010513,47.0,237.21655796015827,0.2238095238095238,4.476190476190476,0.0597773003317434,0.0192786884067001,1.9583884154461988,0.0074970904829585,0.0011376238995994,1.7897654933888813e-12,0.0034550337518886,0.0707043398576925,47.0,237.21655796015827,0.2238095238095238,4.476190476190476,0.5422154404297803,0.1723334175185361,0.7714196290423818,0.1127622981203482,0.0004982629036457,0.0012334073348457,0.0030419329533232,47.0,237.21655796015827,0.2238095238095238,4.476190476190476,0.2753599463367364,0.0860287087928715
P1,0,580,449,0.0666666666666667,0.0218045112781954,0.0511943687058914,-0.0236131156486293,0.0114755733747364,-8.269297434607852e-06,-2.5030894458905485e-05,-0.0002964323889166,0.0218045112781954,-0.0059189403406906,0.000383417685384,-0.6978252511063114,-2.650530032559731e-05,-0.0001405426309269,4.636660636121154e-13,-0.0010373705427988,0.0218045112781954,-0.0514911839534886,0.0330618242173928,-0.0786039360603637,0.0262188973479774,-0.0006883120322497,-0.0002180235287186,0.0218045112781954,-0.0199753624705156,0.0053868701674644,0.3333333333333333,0.0040052908885654,0.0787429449292774,0.0033875858818703,62.96441336441366,47.0,237.21655796015827,0.2238095238095238,4.476190476190476,2.4,0.7437871132826729,0.1618674696081788,0.076351356785615,0.0001137703565087,4.154402866392639e-05,0.0029571547162622,0.0627279177010513,47.0,237.21655796015827,0.2238095238095238,4.476190476190476,0.0597773003317434,0.0192786884067001,1.9583884154461988,0.0074970904829585,0.0011376238995994,1.7897654933888813e-12,0.0034550337518886,0.0707043398576925,47.0,237.21655796015827,0.2238095238095238,4.476190476190476,0.5422154404297803,0.1723334175185361,0.7714196290423818,0.1127622981203482,0.0004982629036457,0.0012334073348457,0.0030419329533232,47.0,237.21655796015827,0.2238095238095238,4.476190476190476,0.2753599463367364,0.0860287087928715
