,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5711,0.0,50.0,0.0,0.4866
split 1,0.0,50.0,0.0,0.5856,0.0,50.0,0.0,0.5664
split 2,0.0,50.0,0.0,0.5832,0.0,50.0,0.0,0.5174
split 3,0.0,50.0,0.0,0.5872,0.0,50.0,0.0,0.5249
split 4,0.0,50.0,0.0,0.5501,0.0,50.0,0.0,0.5041
split 5,0.0,50.0,0.0,0.5849,0.0,50.0,0.0,0.527
mean,0.0,50.0,0.0,0.577,0.0,50.0,0.0,0.5211
std,0.0,0.0,0.0,0.0131,0.0,0.0,0.0,0.0245
test mean,0.0,50.0,0.0,0.550310544764413,0.0,50.000000000000014,0.0,0.4965561199622269
test std,0.0,1.529166373896289e-14,0.0,0.09061550917076802,0.0,2.07157025572446e-14,0.0,0.04989348986164329
