,F1,Acc,precision,Auc
train tissue 0,0.0,50.000000000000014,0.0,0.5506666666666669
train tissue 1,0.0,50.000000000000014,0.0,0.472541507024266
train tissue 2,0.0,49.999999999999986,0.0,0.39743589743589747
train tissue 3,0.0,50.0,0.0,0.40454545454545454
train tissue 4,0.0,49.999999999999986,0.0,0.5298840321141836
train tissue 5,0.0,49.999999999999986,0.0,0.49999999999999994
train tissue 6,0.0,50.0,0.0,0.4393939393939396
train tissue 7,0.0,50.00000000000002,0.0,0.4436339522546421
train tissue 8,0.0,50.00000000000002,0.0,0.5801713586291308
train tissue 9,0.0,50.000000000000014,0.0,0.5794725588025658
train tissue 10,0.0,50.0,0.0,0.5307692307692307
train tissue 11,0.0,50.000000000000014,0.0,0.5098412698412697
train tissue 12,0.0,50.0,0.0,0.4297385620915032
train tissue 13,0.0,50.0,0.0,0.5073446327683617
train tissue 14,0.0,49.999999999999986,0.0,0.5444444444444443
train tissue 15,0.0,50.000000000000014,0.0,0.5862068965517239
train tissue 16,0.0,49.999999999999986,0.0,0.47853535353535326
train tissue 17,0.0,50.00000000000002,0.0,0.6067821067821073
train tissue 18,0.0,50.000000000000014,0.0,0.5436507936507935
train mean,0.0,50.0,0.0,0.5071083503842914
train std,0.0,1.3735440048751868e-14,0.0,0.06142530979064015
test tissue 0,0.0,49.999999999999986,0.0,0.6095060577819202
test tissue 1,0.0,50.0,0.0,0.5279347143753923
test tissue 2,0.0,49.99999999999999,0.0,0.474916387959866
test tissue 3,0.0,50.0,0.0,0.44482758620689655
test tissue 4,0.0,49.999999999999986,0.0,0.48
test tissue 5,0.0,49.99999999999999,0.0,0.3360902255639097
test tissue 6,0.0,50.00000000000002,0.0,0.4968944099378884
test tissue 7,0.0,50.000000000000036,0.0,0.41226708074534185
test mean,0.0,50.0,0.0,0.47280455782140185
test std,0.0,1.6663704229186144e-14,0.0,0.07541675473565361
