,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,28.65,44.93,0.0,41.03,35.97,24.05,35.38,0.0,36.78,0.5445,26.31,46.66,0.0,32.28,34.88,24.51,33.35,0.0,40.17,0.5361
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5406,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5169
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5371,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5521
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5379,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5394
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5394,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5319
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5471,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.4704
mean,18.66,49.15,0.0,6.84,33.77,13.27,33.68,0.0,6.13,0.5411,18.27,49.44,0.0,5.38,33.59,13.34,33.34,0.0,6.7,0.5245
std,4.47,1.89,0.0,15.29,0.98,4.82,0.76,0.0,13.71,0.0036,3.59,1.24,0.0,12.03,0.58,4.99,0.01,0.0,14.97,0.0263
test mean,16.666666666666664,49.999999999999986,0.0,0.0,33.333333333333336,11.111111111111109,33.33333333333333,0.0,0.0,0.5374631394189034,16.666666666666668,49.99999999999999,0.0,0.0,33.333333333333336,11.111111111111109,33.33333333333333,0.0,0.0,0.5424531465034172
test std,1.4069917136055291e-14,4.358794801011272e-14,0.0,0.0,9.221220189531467e-15,1.2514377698626354e-14,3.777465844398564e-14,0.0,0.0,0.040229396392746836,1.6280579355608324e-14,4.8906300868396374e-14,0.0,0.0,6.646518689688359e-15,1.4875331388392455e-14,4.479801494354693e-14,0.0,0.0,0.043972976723083035
