,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5555,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.526
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5568,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5083
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5532,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5498
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5502,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5562
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5478,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5824
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5559,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.534
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5532,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5428
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0236
test mean,16.66666666666667,50.00000000000002,0.0,0.0,33.333333333333336,11.111111111111112,33.33333333333335,0.0,0.0,0.5497694703366491,16.666666666666664,49.99999999999999,0.0,0.0,33.333333333333336,11.11111111111111,33.33333333333333,0.0,0.0,0.5253994357684011
test std,1.3040774653664003e-14,3.912232396099201e-14,0.0,0.0,5.154818794821463e-15,1.1598342288348294e-14,3.352614253019436e-14,0.0,0.0,0.04967363683573133,1.4967848779392695e-14,4.5008830295927024e-14,0.0,0.0,7.105427357601002e-15,1.3542900740383696e-14,4.0584991931765526e-14,0.0,0.0,0.028437472809771606
