,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.4803,0.0,50.0,0.0,0.505
split 1,0.0,50.0,0.0,0.4876,0.0,50.0,0.0,0.4971
split 2,0.0,50.0,0.0,0.4976,0.0,50.0,0.0,0.4626
split 3,0.0,50.0,0.0,0.5078,0.0,50.0,0.0,0.5265
split 4,0.0,50.0,0.0,0.4837,0.0,50.0,0.0,0.5269
split 5,0.0,50.0,0.0,0.4902,0.0,50.0,0.0,0.4746
mean,0.0,50.0,0.0,0.4912,0.0,50.0,0.0,0.4988
std,0.0,0.0,0.0,0.0092,0.0,0.0,0.0,0.0241
test mean,0.0,50.0,0.0,0.48422614498698585,0.0,50.00000000000001,0.0,0.4972149137642884
test std,0.0,1.4488617559270878e-14,0.0,0.06694362742375903,0.0,1.3987047740492306e-14,0.0,0.07309212681813373
