,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.5182421227197342
train tissue 1,0.0,49.999999999999986,0.0,0.50307881773399
train tissue 2,0.0,50.00000000000002,0.0,0.5614545454545453
train tissue 3,0.0,50.0,0.0,0.45000000000000007
train tissue 4,0.0,50.000000000000036,0.0,0.5305706521739132
train tissue 5,0.0,49.999999999999986,0.0,0.5256410256410255
train tissue 6,0.0,50.000000000000014,0.0,0.5409356725146199
train tissue 7,0.0,50.000000000000036,0.0,0.5596816976127323
train tissue 8,0.0,50.000000000000014,0.0,0.5281045751633988
train tissue 9,0.0,50.0,0.0,0.49264705882352944
train tissue 10,0.0,50.000000000000014,0.0,0.5059523809523809
train tissue 11,0.0,50.000000000000014,0.0,0.5
train tissue 12,0.0,50.0,0.0,0.37392795883361934
train tissue 13,0.0,50.000000000000014,0.0,0.5336538461538463
train tissue 14,0.0,50.00000000000002,0.0,0.5268542199488493
train tissue 15,0.0,50.000000000000014,0.0,0.44294871794871826
train tissue 16,0.0,50.00000000000002,0.0,0.5390070921985818
train tissue 17,0.0,50.00000000000002,0.0,0.5106666666666668
train tissue 18,0.0,49.999999999999986,0.0,0.489461358313817
train mean,0.0,50.00000000000001,0.0,0.506990968887051
train std,0.0,1.572008455159306e-14,0.0,0.04361824454199108
test tissue 0,0.0,50.000000000000014,0.0,0.4532304725168757
test tissue 1,0.0,50.00000000000002,0.0,0.37557870370370383
test tissue 2,0.0,49.999999999999986,0.0,0.6844444444444444
test tissue 3,0.0,50.0,0.0,0.5355029585798816
test tissue 4,0.0,49.999999999999964,0.0,0.40873533246414556
test tissue 5,0.0,50.0,0.0,0.5683615819209037
test tissue 6,0.0,49.999999999999964,0.0,0.5659090909090906
test tissue 7,0.0,49.999999999999986,0.0,0.5098522167487682
test mean,0.0,49.99999999999999,0.0,0.5127018501609767
test std,0.0,1.96205025865255e-14,0.0,0.0929389481795581
