,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,17.65,50.07,2.9,0.0,33.72,38.7,33.43,82.68,0.0,0.6036,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.506
split 1,17.01,50.01,1.03,0.0,33.46,37.55,33.36,79.29,0.0,0.5846,23.17,50.86,18.66,0.0,36.39,41.18,34.25,89.29,0.0,0.6133
split 2,22.01,50.43,2.87,12.72,35.1,54.48,34.13,82.06,47.25,0.593,22.43,47.81,0.0,19.47,32.91,21.31,33.35,0.0,30.58,0.5325
split 3,17.86,50.11,2.71,0.75,33.82,71.86,33.46,82.13,100.0,0.5924,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5265
split 4,17.52,50.05,2.52,0.0,33.67,38.46,33.41,81.96,0.0,0.5915,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.545
split 5,17.29,50.06,1.81,0.0,33.59,39.99,33.4,86.57,0.0,0.5871,18.27,49.98,4.84,0.0,33.87,35.81,33.42,74.03,0.0,0.5738
mean,18.22,50.12,2.31,2.24,33.89,46.84,33.53,82.45,24.54,0.592,18.98,49.78,3.92,3.25,33.86,21.94,33.5,27.22,5.1,0.5495
std,1.71,0.14,0.68,4.69,0.55,12.61,0.27,2.14,37.9,0.006,2.77,0.93,6.82,7.26,1.16,12.35,0.34,38.74,11.4,0.0351
