,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.5542264752791065
train tissue 1,0.0,49.99999999999997,0.0,0.4975124378109449
train tissue 2,0.0,49.999999999999986,0.0,0.5934401220442407
train tissue 3,0.0,50.0,0.0,0.42162698412698413
train tissue 4,0.0,50.0,0.0,0.4382716049382715
train tissue 5,0.0,50.0,0.0,0.45263157894736816
train tissue 6,0.0,50.0,0.0,0.4090909090909094
train tissue 7,0.0,50.000000000000014,0.0,0.5411764705882356
train tissue 8,0.0,50.000000000000014,0.0,0.6013071895424837
train tissue 9,0.0,50.000000000000014,0.0,0.48460410557184774
train tissue 10,0.0,50.0,0.0,0.5528925619834715
train tissue 11,0.0,50.0,0.0,0.48330297510625364
train tissue 12,0.0,49.999999999999986,0.0,0.44830827067669143
train tissue 13,0.0,50.00000000000002,0.0,0.37607758620689674
train tissue 14,0.0,50.0,0.0,0.5194444444444444
train tissue 15,0.0,49.99999999999999,0.0,0.5951035781544255
train tissue 16,0.0,50.000000000000014,0.0,0.47690217391304357
train tissue 17,0.0,50.00000000000002,0.0,0.635642135642136
train tissue 18,0.0,49.999999999999986,0.0,0.47651515151515095
train mean,0.0,50.0,0.0,0.5030566713464687
train std,0.0,1.334291761984158e-14,0.0,0.0704006193141919
test tissue 0,0.0,50.000000000000036,0.0,0.4470734744707354
test tissue 1,0.0,50.0,0.0,0.515966386554622
test tissue 2,0.0,49.999999999999986,0.0,0.48404255319148914
test tissue 3,0.0,50.000000000000014,0.0,0.5733695652173915
test tissue 4,0.0,50.000000000000014,0.0,0.630824372759857
test tissue 5,0.0,50.0,0.0,0.5396825396825402
test tissue 6,0.0,49.99999999999999,0.0,0.4671240708976557
test tissue 7,0.0,49.999999999999986,0.0,0.5868965517241381
test mean,0.0,50.0,0.0,0.5306224393123037
test std,0.0,1.6280579355608324e-14,0.0,0.05970088292596251
