,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.4983,0.0,50.0,0.0,0.4615
split 1,0.0,50.0,0.0,0.4809,0.0,50.0,0.0,0.5655
split 2,0.0,50.0,0.0,0.4995,0.0,50.0,0.0,0.5366
split 3,0.0,50.0,0.0,0.4789,0.0,50.0,0.0,0.5509
split 4,0.0,50.0,0.0,0.4957,0.0,50.0,0.0,0.4656
split 5,0.0,50.0,0.0,0.5003,0.0,50.0,0.0,0.5636
mean,0.0,50.0,0.0,0.4922,0.0,50.0,0.0,0.5239
std,0.0,0.0,0.0,0.0089,0.0,0.0,0.0,0.0438
test mean,0.0,50.0,0.0,0.5030566713464687,0.0,50.0,0.0,0.5306224393123037
test std,0.0,1.334291761984158e-14,0.0,0.0704006193141919,0.0,1.6280579355608324e-14,0.0,0.05970088292596251
