,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,38.84,51.45,33.22,31.85,41.93,44.97,38.74,48.3,47.88,0.6274,34.57,39.56,34.98,29.16,35.17,35.68,35.08,33.41,38.56,0.5407
split 1,38.82,50.87,34.13,31.47,41.47,43.49,39.05,43.73,47.7,0.6257,25.65,40.61,20.17,16.16,29.79,29.5,29.96,31.59,26.96,0.5056
split 2,43.0,52.98,39.16,36.87,44.77,46.24,42.04,48.44,48.23,0.6307,22.28,47.21,7.08,12.56,31.99,28.69,32.84,21.08,32.15,0.5518
split 3,38.94,52.1,29.94,34.78,42.28,45.49,39.07,48.64,48.77,0.6291,28.58,48.12,16.24,21.37,34.49,34.58,35.07,38.41,30.26,0.5192
split 4,37.02,51.26,31.34,28.46,41.02,45.76,37.77,44.9,54.63,0.6322,25.73,43.71,30.05,3.43,31.21,24.92,33.69,30.79,10.28,0.4701
split 5,38.27,50.97,33.8,30.04,41.63,46.29,38.01,45.32,55.54,0.6287,27.19,47.46,8.92,25.2,33.84,32.14,34.55,29.14,32.73,0.5201
mean,39.15,51.61,33.6,32.24,42.18,45.38,39.11,46.55,50.46,0.629,27.33,44.45,19.57,17.98,32.75,30.92,33.53,30.74,28.49,0.5179
std,1.84,0.73,2.88,2.82,1.22,0.95,1.4,1.97,3.3,0.0021,3.76,3.4,10.23,8.49,1.91,3.66,1.78,5.2,8.85,0.0262
test mean,32.67622210897536,49.758020018274415,22.272865298357363,25.997781010294304,39.00072951591758,40.65803220710465,37.08014145040532,35.94435386971802,48.9496013011906,0.6157894388422857,25.96831451866243,46.83749240487471,12.692590441184644,18.374860709927944,34.2001177742053,41.19640274209206,32.7451460546958,42.29749173963177,48.5465704319486,0.5359267600828316
test std,7.923296607978364,3.014211989084998,18.510277242221097,9.720815434751417,5.101231456719979,9.758097256885195,4.70836050171084,23.696459126148373,13.596114959477722,0.04793512892225572,1.1146250296292974,3.6862088378945983,4.97956435685143,7.015798447561025,2.1046475270394884,7.607932076473575,2.1222934582148474,16.613449721140334,20.648546976592623,0.025651473712517435
