,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5957,0.0,50.0,0.0,0.4569
split 1,0.0,50.0,0.0,0.5943,0.0,50.0,0.0,0.5468
split 2,0.0,50.0,0.0,0.5918,0.0,50.0,0.0,0.5148
split 3,0.0,50.0,0.0,0.6085,0.0,50.0,0.0,0.479
split 4,0.0,50.0,0.0,0.6016,0.0,50.0,0.0,0.4465
split 5,0.0,50.0,0.0,0.5721,0.0,50.0,0.0,0.5676
mean,0.0,50.0,0.0,0.594,0.0,50.0,0.0,0.5019
std,0.0,0.0,0.0,0.0112,0.0,0.0,0.0,0.0449
test mean,0.0,50.0,0.0,0.5689820144850133,0.0,50.00000000000001,0.0,0.5033950611002576
test std,0.0,1.770738406224495e-14,0.0,0.06487703828718902,0.0,1.6473255640462455e-14,0.0,0.053485266561856065
