,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5528,0.0,50.0,0.0,0.4726
split 1,0.0,50.0,0.0,0.5818,0.0,50.0,0.0,0.465
split 2,0.0,50.0,0.0,0.5941,0.0,50.0,0.0,0.5417
split 3,0.0,50.0,0.0,0.5906,0.0,50.0,0.0,0.5488
split 4,0.0,50.0,0.0,0.5533,0.0,50.0,0.0,0.5798
split 5,0.0,50.0,0.0,0.5872,0.0,50.0,0.0,0.4278
mean,0.0,50.0,0.0,0.5766,0.0,50.0,0.0,0.506
std,0.0,0.0,0.0,0.0171,0.0,0.0,0.0,0.0539
test mean,0.0,50.0,0.0,0.5600215543632111,0.0,50.0,0.0,0.4906659426841535
test std,0.0,1.4117052668876551e-14,0.0,0.08257609960763522,0.0,1.5888218580782548e-14,0.0,0.11375574816277009
