Label,Value,Area (micro m^2),Center_X,Center_Y,Center_Z
13,0.95,26.6819,-4.24774,14.9318,11.433
82,0.95,24.0881,-17.0761,17.4425,8.71198
162,0.1,27.2615,-4.40561,18.9449,10.4071
350,0.95,28.9505,-14.5541,10.4679,10.8719
383,0.1,26.3759,-11.708,20.3419,9.11327


Area HeatMap results for mesh 1
Signal range: 13.169-60.1356 micro m^2
