,F1,Acc,precision,Auc
train tissue 0,0.0,50.000000000000014,0.0,0.49639249639249683
train tissue 1,0.0,50.00000000000002,0.0,0.5100000000000002
train tissue 2,0.0,49.999999999999986,0.0,0.3793103448275862
train tissue 3,0.0,50.0,0.0,0.7249527410207939
train tissue 4,0.0,49.99999999999997,0.0,0.47034252297410195
train tissue 5,0.0,49.999999999999986,0.0,0.6879084967320261
train tissue 6,0.0,50.0,0.0,0.49797979797979797
train tissue 7,0.0,50.00000000000002,0.0,0.5036656891495604
train tissue 8,0.0,50.00000000000002,0.0,0.6630434782608696
train tissue 9,0.0,50.000000000000014,0.0,0.4625801853171774
train tissue 10,0.0,49.999999999999986,0.0,0.4919484702093397
train tissue 11,0.0,50.0,0.0,0.5954241071428569
train tissue 12,0.0,49.999999999999986,0.0,0.556530214424951
train tissue 13,0.0,50.0,0.0,0.7063492063492062
train tissue 14,0.0,50.000000000000014,0.0,0.483375959079284
train tissue 15,0.0,50.000000000000014,0.0,0.6049606775559586
train tissue 16,0.0,50.0,0.0,0.5833333333333331
train tissue 17,0.0,49.999999999999986,0.0,0.5407268170426064
train tissue 18,0.0,49.999999999999986,0.0,0.5157967032967029
train mean,0.0,49.99999999999999,0.0,0.5512958547941395
train std,0.0,1.6623791107849736e-14,0.0,0.09019593374802946
test tissue 0,0.0,50.000000000000014,0.0,0.44593088071348974
test tissue 1,0.0,50.000000000000014,0.0,0.49606775559588606
test tissue 2,0.0,50.000000000000014,0.0,0.4761904761904763
test tissue 3,0.0,50.000000000000036,0.0,0.43506493506493515
test tissue 4,0.0,50.0,0.0,0.5245901639344259
test tissue 5,0.0,50.0,0.0,0.5435028248587567
test tissue 6,0.0,50.0,0.0,0.4623579545454547
test tissue 7,0.0,49.99999999999996,0.0,0.4880382775119614
test mean,0.0,50.00000000000001,0.0,0.48396790855192323
test std,0.0,2.1167734743366723e-14,0.0,0.03486284369305389
