,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5415,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5428
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5433,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5028
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5505,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5192
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5446,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5308
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5398,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5445
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5418,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5195
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5436,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5266
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145
test mean,16.66666666666667,50.0,0.0,0.0,33.333333333333336,11.11111111111111,33.33333333333334,0.0,0.0,0.5399368139661732,16.66666666666667,50.00000000000001,0.0,0.0,33.333333333333336,11.111111111111112,33.33333333333334,0.0,0.0,0.5397651119588842
test std,1.8603826015552986e-14,5.3719049035593364e-14,0.0,0.0,7.470042121409604e-15,1.5987211554602254e-14,4.8630463249516454e-14,0.0,0.0,0.03407894653277216,1.5688358818848954e-14,4.6116905799021773e-14,0.0,0.0,8.702335715267317e-15,1.3367011447311593e-14,3.948150388114312e-14,0.0,0.0,0.04246545714204752
