,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5107,0.0,50.0,0.0,0.5203
split 1,0.0,50.0,0.0,0.5036,0.0,50.0,0.0,0.5611
split 2,0.0,50.0,0.0,0.5068,0.0,50.0,0.0,0.5403
split 3,0.0,50.0,0.0,0.5256,0.0,50.0,0.0,0.4556
split 4,0.0,50.0,0.0,0.5172,0.0,50.0,0.0,0.4801
split 5,0.0,50.0,0.0,0.5174,0.0,50.0,0.0,0.4824
mean,0.0,50.0,0.0,0.5136,0.0,50.0,0.0,0.5066
std,0.0,0.0,0.0,0.0074,0.0,0.0,0.0,0.0369
test mean,0.0,49.99999999999999,0.0,0.5145171317296806,0.0,50.0,0.0,0.46992246587658043
test std,0.0,1.686185274042142e-14,0.0,0.0711293984318958,0.0,1.6473255640462455e-14,0.0,0.10709540817113765
