,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,30.0,34.27,44.91,10.82,35.13,38.31,36.86,33.73,44.35,0.528,17.73,3.48,49.71,0.0,33.08,18.7,22.73,33.38,0.0,0.4944
split 1,28.76,49.42,25.76,11.11,36.28,38.58,35.05,42.03,38.67,0.5355,28.38,46.62,17.93,20.6,34.09,34.76,33.67,34.41,36.19,0.4912
split 2,28.85,34.84,45.94,5.76,35.13,36.24,36.25,34.5,37.97,0.5282,26.52,28.24,43.87,7.44,32.66,36.42,32.67,32.15,44.44,0.4894
split 3,26.97,49.21,26.48,5.21,35.72,37.54,34.68,40.76,37.18,0.5337,24.12,48.31,19.54,4.51,33.87,35.28,33.65,34.69,37.5,0.486
split 4,19.97,50.11,3.36,6.44,34.04,37.41,33.8,39.47,38.96,0.5205,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.4875
mean,26.91,43.57,29.29,7.87,35.26,37.62,35.33,38.1,39.43,0.5292,22.68,35.33,26.21,6.51,33.41,27.25,31.21,26.93,23.63,0.4897
std,3.6,7.37,15.58,2.56,0.75,0.82,1.1,3.36,2.54,0.0053,4.69,17.75,18.24,7.59,0.52,10.38,4.26,13.49,19.49,0.0029
