,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5203,0.0,50.0,0.0,0.5375
split 1,0.0,50.0,0.0,0.5245,0.0,50.0,0.0,0.5154
split 2,0.0,50.0,0.0,0.4844,0.0,50.0,0.0,0.4424
split 3,0.0,50.0,0.0,0.5328,0.0,50.0,0.0,0.5043
split 4,0.0,50.0,0.0,0.5312,0.0,50.0,0.0,0.4817
split 5,0.0,50.0,0.0,0.4729,0.0,50.0,0.0,0.4928
mean,0.0,50.0,0.0,0.511,0.0,50.0,0.0,0.4957
std,0.0,0.0,0.0,0.0235,0.0,0.0,0.0,0.0296
test mean,0.0,50.0,0.0,0.4754307781928948,0.0,50.0,0.0,0.5290304746189417
test std,0.0,1.3540601241132825e-14,0.0,0.0603015755483106,0.0,2.07157025572446e-14,0.0,0.10457372965227785
