,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,17.34,49.97,1.67,0.38,33.41,31.35,33.4,40.54,20.1,0.5803,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5318
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5783,16.75,50.26,0.0,0.0,33.33,11.19,33.56,0.0,0.0,0.512
split 2,21.0,50.57,0.0,12.42,34.92,28.8,34.11,0.0,52.29,0.5788,20.84,44.25,0.0,18.28,30.58,20.03,30.81,0.0,29.27,0.5117
split 3,18.52,50.19,0.0,5.37,33.77,23.97,33.68,0.0,38.24,0.5671,18.04,49.7,0.0,4.42,33.48,26.16,33.28,0.0,45.21,0.5639
split 4,17.6,50.2,0.0,2.6,33.68,27.42,33.54,0.0,48.71,0.5718,19.06,50.41,0.0,6.76,34.23,28.7,33.81,0.0,52.29,0.5411
split 5,17.34,50.01,0.0,2.0,33.53,29.8,33.39,0.0,56.01,0.5827,16.4,49.19,0.0,0.0,32.62,10.95,32.85,0.0,0.0,0.4815
mean,18.08,50.16,0.28,3.79,33.78,25.41,33.58,6.76,35.89,0.5765,17.96,48.97,0.0,4.91,32.93,18.02,32.94,0.0,21.13,0.5237
std,1.42,0.2,0.62,4.24,0.54,6.79,0.26,15.11,19.92,0.0054,1.59,2.15,0.0,6.52,1.15,7.4,0.99,0.0,22.2,0.026
test mean,17.002135676299634,50.13266303588883,0.0,0.873743993010048,33.50970017636684,11.986584433638322,33.45348763675457,0.0,2.506265664160401,0.5635556929099865,16.753485078179132,50.26045523453738,0.0,0.0,33.26502732240437,11.197102212049169,33.591306636147515,0.0,0.0,0.5163323629042329
test std,1.5002630197676765,0.5932871326978917,0.0,3.907501926605136,0.7887364999999265,3.9152357233168895,0.5373463804780392,0.0,11.208360789472634,0.0668779707548024,0.255681359684426,0.7670440790532776,0.0,0.0,0.18072071796889044,0.22234693277057518,0.6670407983117255,0.0,0.0,0.03832623823406839
