,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.4704,0.0,50.0,0.0,0.571
split 1,0.0,50.0,0.0,0.4937,0.0,50.0,0.0,0.5037
split 2,0.0,50.0,0.0,0.5171,0.0,50.0,0.0,0.3912
split 3,0.0,50.0,0.0,0.4849,0.0,50.0,0.0,0.5066
split 4,0.0,50.0,0.0,0.4876,0.0,50.0,0.0,0.5367
split 5,0.0,50.0,0.0,0.4957,0.0,50.0,0.0,0.4393
mean,0.0,50.0,0.0,0.4916,0.0,50.0,0.0,0.4914
std,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0599
test mean,0.0,50.0,0.0,0.48154673820354565,0.0,50.00000000000001,0.0,0.49845873436256943
test std,0.0,1.6623791107849736e-14,0.0,0.10685043358850847,0.0,1.5688358818848954e-14,0.0,0.13018889487841906
