,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.4815573770491799
train tissue 1,0.0,50.0,0.0,0.4636363636363638
train tissue 2,0.0,49.999999999999986,0.0,0.5306267806267806
train tissue 3,0.0,50.000000000000014,0.0,0.5406746031746031
train tissue 4,0.0,50.00000000000002,0.0,0.39285714285714285
train tissue 5,0.0,50.0,0.0,0.4761904761904761
train tissue 6,0.0,49.999999999999986,0.0,0.5668859649122804
train tissue 7,0.0,49.999999999999986,0.0,0.5132211538461536
train tissue 8,0.0,50.0,0.0,0.5079545454545451
train tissue 9,0.0,50.0,0.0,0.5538648813146685
train tissue 10,0.0,50.000000000000036,0.0,0.3892921960072598
train tissue 11,0.0,50.000000000000014,0.0,0.4873015873015871
train tissue 12,0.0,49.999999999999986,0.0,0.3879598662207358
train tissue 13,0.0,50.00000000000002,0.0,0.4892655367231639
train tissue 14,0.0,49.999999999999986,0.0,0.5888888888888888
train tissue 15,0.0,50.0,0.0,0.49551282051282064
train tissue 16,0.0,50.0,0.0,0.6403846153846154
train tissue 17,0.0,50.0,0.0,0.5813464235624124
train tissue 18,0.0,49.999999999999986,0.0,0.5070707070707066
train mean,0.0,50.0,0.0,0.504973259512336
train std,0.0,1.4488617559270878e-14,0.0,0.06602502881693266
test tissue 0,0.0,49.99999999999998,0.0,0.518518518518518
test tissue 1,0.0,50.000000000000014,0.0,0.42238562091503284
test tissue 2,0.0,49.99999999999999,0.0,0.6119186046511628
test tissue 3,0.0,50.00000000000002,0.0,0.29166666666666663
test tissue 4,0.0,50.0,0.0,0.488095238095238
test tissue 5,0.0,50.000000000000014,0.0,0.5592185592185597
test tissue 6,0.0,50.0,0.0,0.4098011363636364
test tissue 7,0.0,50.000000000000014,0.0,0.4829931972789116
test mean,0.0,50.00000000000001,0.0,0.4730746927134657
test std,0.0,1.3528330643921842e-14,0.0,0.09258059278672343
