,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.45997536945812784
train tissue 1,0.0,49.99999999999997,0.0,0.5332464146023463
train tissue 2,0.0,49.999999999999986,0.0,0.5035612535612535
train tissue 3,0.0,50.000000000000014,0.0,0.603157894736842
train tissue 4,0.0,50.00000000000002,0.0,0.5907142857142856
train tissue 5,0.0,50.000000000000014,0.0,0.5185758513931891
train tissue 6,0.0,50.00000000000002,0.0,0.6197478991596639
train tissue 7,0.0,50.000000000000014,0.0,0.5267284390591589
train tissue 8,0.0,49.999999999999986,0.0,0.552083333333333
train tissue 9,0.0,49.999999999999986,0.0,0.5206779661016949
train tissue 10,0.0,49.999999999999986,0.0,0.5756843800322062
train tissue 11,0.0,50.0,0.0,0.5986642380085003
train tissue 12,0.0,49.999999999999986,0.0,0.6033138401559451
train tissue 13,0.0,49.999999999999986,0.0,0.6481481481481483
train tissue 14,0.0,50.000000000000014,0.0,0.6655982905982905
train tissue 15,0.0,50.000000000000014,0.0,0.5443548387096777
train tissue 16,0.0,50.00000000000002,0.0,0.45516304347826086
train tissue 17,0.0,50.000000000000014,0.0,0.6454545454545456
train tissue 18,0.0,50.0,0.0,0.5045948203842945
train mean,0.0,50.0,0.0,0.561549729057356
train std,0.0,1.5888218580782548e-14,0.0,0.06018125941745925
test tissue 0,0.0,49.999999999999986,0.0,0.47584541062801944
test tissue 1,0.0,49.99999999999999,0.0,0.5653846153846155
test tissue 2,0.0,50.0,0.0,0.6008403361344539
test tissue 3,0.0,50.00000000000002,0.0,0.418831168831169
test tissue 4,0.0,49.999999999999986,0.0,0.5062656641604009
test tissue 5,0.0,50.0,0.0,0.5384180790960449
test tissue 6,0.0,49.999999999999964,0.0,0.41515151515151455
test tissue 7,0.0,50.00000000000002,0.0,0.5388198757763977
test mean,0.0,49.99999999999999,0.0,0.5074445831453269
test std,0.0,1.8115356374411762e-14,0.0,0.06264366049456335
