,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5517,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5174
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5383,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5528
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5438,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5369
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5367,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5527
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5435,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5131
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5398,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5249
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5423,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5329999999999999
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158
test mean,16.666666666666668,49.99999999999999,0.0,0.0,33.33333333333333,11.111111111111109,33.33333333333333,0.0,0.0,0.5406842544109676,16.66666666666667,50.000000000000014,0.0,0.0,33.33333333333332,11.111111111111114,33.33333333333334,0.0,0.0,0.5217596950727066
test std,1.0595629406102003e-14,2.8885389451308435e-14,0.0,0.0,4.610610094765734e-15,9.292981740227137e-15,2.703209781361274e-14,0.0,0.0,0.03494605644051363,1.4210854715202004e-14,4.270651487619868e-14,0.0,0.0,9.057678187205881e-15,1.2639000486876124e-14,3.809860975949991e-14,0.0,0.0,0.038014586808711615
