,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.5341530054644805
train tissue 1,0.0,50.000000000000014,0.0,0.5280797101449276
train tissue 2,0.0,49.999999999999986,0.0,0.47257053291536044
train tissue 3,0.0,50.000000000000014,0.0,0.4781746031746031
train tissue 4,0.0,50.00000000000002,0.0,0.395767195767196
train tissue 5,0.0,49.999999999999986,0.0,0.6127450980392156
train tissue 6,0.0,50.000000000000014,0.0,0.4727272727272728
train tissue 7,0.0,50.000000000000014,0.0,0.4126870990734142
train tissue 8,0.0,49.999999999999986,0.0,0.49764521193092603
train tissue 9,0.0,50.00000000000002,0.0,0.5538132573057732
train tissue 10,0.0,50.000000000000014,0.0,0.5925619834710745
train tissue 11,0.0,50.0,0.0,0.47126436781609204
train tissue 12,0.0,50.0,0.0,0.5050872093023256
train tissue 13,0.0,50.0,0.0,0.4636363636363636
train tissue 14,0.0,50.00000000000002,0.0,0.5558510638297876
train tissue 15,0.0,50.0,0.0,0.5386064030131825
train tissue 16,0.0,50.00000000000002,0.0,0.4283687943262413
train tissue 17,0.0,50.0,0.0,0.5378681626928472
train tissue 18,0.0,49.999999999999986,0.0,0.4882154882154878
train mean,0.0,50.0,0.0,0.5020959380445563
train std,0.0,1.4210854715202004e-14,0.0,0.05619523993205977
test tissue 0,0.0,50.000000000000014,0.0,0.44350282485875736
test tissue 1,0.0,50.000000000000014,0.0,0.6256410256410257
test tissue 2,0.0,50.0,0.0,0.596638655462185
test tissue 3,0.0,50.000000000000014,0.0,0.6694444444444444
test tissue 4,0.0,50.0,0.0,0.532258064516129
test tissue 5,0.0,50.0,0.0,0.38852813852813795
test tissue 6,0.0,50.0,0.0,0.5177556818181819
test tissue 7,0.0,50.0,0.0,0.5045454545454546
test mean,0.0,50.00000000000001,0.0,0.5347892862267895
test std,0.0,7.105427357601002e-15,0.0,0.08742723841609705
