,F1,Acc,precision,Auc
train tissue 0,0.0,49.99999999999997,0.0,0.6113387978142073
train tissue 1,0.0,50.0,0.0,0.6117496807151983
train tissue 2,0.0,50.0,0.0,0.4806666666666662
train tissue 3,0.0,50.000000000000014,0.0,0.4736842105263159
train tissue 4,0.0,49.999999999999986,0.0,0.5482758620689652
train tissue 5,0.0,50.0,0.0,0.5625000000000003
train tissue 6,0.0,50.000000000000014,0.0,0.5321637426900585
train tissue 7,0.0,50.000000000000014,0.0,0.608823529411765
train tissue 8,0.0,50.00000000000002,0.0,0.5597826086956522
train tissue 9,0.0,50.00000000000002,0.0,0.5915119363395228
train tissue 10,0.0,49.99999999999997,0.0,0.7084548104956268
train tissue 11,0.0,50.0,0.0,0.5276190476190474
train tissue 12,0.0,49.999999999999986,0.0,0.7789046653144017
train tissue 13,0.0,50.0,0.0,0.6754807692307694
train tissue 14,0.0,50.00000000000002,0.0,0.46291560102301804
train tissue 15,0.0,50.000000000000014,0.0,0.4186327888687233
train tissue 16,0.0,50.000000000000014,0.0,0.6782810685249714
train tissue 17,0.0,49.999999999999964,0.0,0.5977835723598431
train tissue 18,0.0,50.0,0.0,0.5693548387096778
train mean,0.0,50.0,0.0,0.5788381156354965
train std,0.0,1.7251323318614707e-14,0.0,0.08762018373583123
test tissue 0,0.0,49.999999999999986,0.0,0.4694835680751171
test tissue 1,0.0,49.99999999999998,0.0,0.4969696969696968
test tissue 2,0.0,50.0,0.0,0.5468227424749162
test tissue 3,0.0,50.0,0.0,0.4310344827586207
test tissue 4,0.0,49.999999999999986,0.0,0.6219035202086045
test tissue 5,0.0,50.0,0.0,0.5422691879866512
test tissue 6,0.0,49.99999999999999,0.0,0.45637162586315116
test tissue 7,0.0,49.999999999999986,0.0,0.6313628899835795
test mean,0.0,49.99999999999999,0.0,0.5245272142900421
test std,0.0,7.944109290391274e-15,0.0,0.06971654179196908
