,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,43.66,51.12,40.22,39.64,44.76,46.1,41.63,47.44,49.22,0.6532,32.57,44.88,28.42,24.43,35.4,36.53,34.27,35.87,39.46,0.5491
split 1,45.23,50.8,46.58,38.32,46.1,47.31,42.61,48.81,50.52,0.6597,32.03,38.34,38.19,19.56,34.12,35.48,32.89,34.09,39.45,0.5154
split 2,44.68,52.48,43.93,37.63,46.09,48.24,41.85,51.94,50.92,0.6584,33.9,44.69,20.98,36.04,36.65,40.13,36.09,50.02,34.27,0.5132
split 3,45.76,52.56,44.45,40.27,46.76,48.21,43.06,51.15,50.41,0.6569,33.79,41.71,27.94,31.71,35.06,35.78,33.89,38.51,34.94,0.4851
split 4,45.3,52.42,40.42,43.05,46.37,47.98,42.59,49.51,51.85,0.661,29.87,46.07,21.82,21.72,33.55,32.29,35.1,31.92,29.84,0.5028
mean,44.93,51.88,43.12,39.78,46.02,47.57,42.35,49.77,50.58,0.6578,32.43,43.14,27.47,26.69,34.95,36.04,34.45,38.08,35.59,0.5131
std,0.72,0.76,2.45,1.88,0.67,0.81,0.53,1.62,0.85,0.0027,1.47,2.79,6.16,6.22,1.07,2.51,1.09,6.35,3.61,0.0209
