,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
test tissue 0,42.77533263902881,40.60992687101292,38.456901748040984,49.259169298032525,42.54936634246978,43.78301113988879,36.25503542158634,40.43092522179973,54.66307277628031,0.605216576426489
test tissue 1,53.04383279566961,53.8007636237417,52.87150602726742,52.459228735999716,53.05615292712067,53.08664224414545,52.153432032301424,53.772722405712784,53.333772294422154,0.7129990066847431
test tissue 2,50.85956699213305,43.265396544085085,57.262452909167024,52.050851523147045,51.54121863799283,52.454304528000144,56.64153132250581,53.73134328358211,46.99003897791252,0.6697528168398987
test tissue 3,54.71811688624981,59.554602336395135,53.81772924719731,50.78201907515698,54.75837923681649,54.69484190302319,58.55965627947142,54.37576800196623,51.149101427631905,0.7180672237020846
test tissue 4,34.5662346635847,27.103548750652863,30.60040986584889,45.99474537425236,33.52900198741984,37.31858775529956,24.515166583789163,29.027988418585426,58.41260826352409,0.5096028645833333
test tissue 5,54.33630805962588,51.48297326986453,63.32794830371569,48.19800260529743,54.4502923976608,54.330633445377906,53.82848392036755,61.4420062695925,47.721410146173675,0.7425013705066958
test tissue 6,55.013574626168435,46.782626181379484,59.24871579867107,59.00938189845474,55.35599152620429,55.14529205218938,51.49972329828447,58.9265065560329,55.00964630225079,0.7294869569529856
test tissue 7,51.992229851378504,54.5393459353521,55.852172024443114,45.5851715943403,52.00588905152834,52.19413665883635,51.6283952925297,58.82598805117855,46.12802663280079,0.7296925784612223
test mean,49.663149564229855,47.14239793906048,51.42972949054394,50.41732126308514,49.65578651340164,50.37593121584509,48.13517801885449,51.31665602605628,51.67595960262454,0.6771649242696814
test std,6.79762884727758,9.56125852097457,10.40564087611001,4.030661497928658,7.182711806311337,5.978855830617772,10.90959068388842,10.327920843879614,4.135525110306566,0.07585448921083668
