,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5351,0.0,50.0,0.0,0.4952
split 1,0.0,50.0,0.0,0.5276,0.0,50.0,0.0,0.4586
split 2,0.0,50.0,0.0,0.5485,0.0,50.0,0.0,0.5085
split 3,0.0,50.0,0.0,0.5134,0.0,50.0,0.0,0.4786
split 4,0.0,50.0,0.0,0.5346,0.0,50.0,0.0,0.5236
split 5,0.0,50.0,0.0,0.5076,0.0,50.0,0.0,0.5586
mean,0.0,50.0,0.0,0.5278,0.0,50.0,0.0,0.5039
std,0.0,0.0,0.0,0.0138,0.0,0.0,0.0,0.0321
