label, neighbor, wall area
2,100,8.68617
2,133,6.40069
2,134,6.33888
2,175,2.27293
2,655,1.11711
2,656,2.90629
3,33,9.72808
3,140,4.35245
3,407,6.23791
3,413,2.8632
3,495,4.89322
3,496,4.98357
4,239,4.67723
4,284,5.41355
4,396,1.24544
4,411,3.10663
4,427,6.18089
4,460,5.78708
5,7,6.02163
5,39,4.96885
5,218,2.70966
5,240,3.40929
5,243,3.37529
5,255,3.93904
6,25,3.10245
6,35,6.28548
6,60,2.74997
6,182,5.66784
6,431,1.96332
7,5,6.02163
7,83,5.41488
7,218,3.40297
7,255,3.38075
7,390,4.09193
7,393,2.85653
8,25,1.80958
8,51,1.89038
8,182,4.58539
8,453,2.66103
8,461,1.93197
8,470,6.47473
9,62,1.739
9,272,2.75536
9,278,3.05401
9,294,4.98655
9,297,5.88143
9,399,4.55077
10,12,4.99473
10,404,4.44345
10,434,8.02
10,437,2.38382
11,28,3.43127
11,52,5.30478
11,53,5.43848
11,190,1.01582
11,434,2.87245
11,648,3.90788
12,10,4.99473
12,17,1.66667
12,28,6.4952
12,404,3.23007
12,434,6.89948
12,533,6.38031
14,348,4.00128
14,353,3.78936
14,377,1.4635
14,498,4.42026
14,559,4.68039
14,560,0.436404
15,16,3.16627
15,45,5.03543
15,109,0.902752
15,276,4.11588
15,653,3.4434
16,15,3.16627
16,23,3.85883
16,45,0.353907
16,72,5.32043
16,109,4.57696
16,302,0.875094
17,12,1.66667
17,26,6.82468
17,28,1.03744
17,455,7.32844
17,533,8.66734
17,534,1.95136
19,92,4.33043
19,186,2.81823
19,230,5.01131
19,242,1.67081
19,250,3.6253
19,631,3.3783
23,16,3.85883
23,72,0.356709
23,302,4.59444
23,391,5.18592
23,397,2.80526
25,6,3.10245
25,8,1.80958
25,26,4.61814
25,182,1.85855
25,431,5.02212
25,470,2.53086
26,17,6.82468
26,25,4.61814
26,422,5.10541
26,431,5.5823
26,455,1.96402
26,470,2.99909
26,534,2.96389
27,71,4.13465
27,108,1.11896
27,125,3.94751
27,136,3.28076
27,163,3.96577
27,505,4.28389
28,11,3.43127
28,12,6.4952
28,17,1.03744
28,52,2.69786
28,434,3.80908
28,455,5.13572
29,196,4.42438
29,199,4.20978
29,217,4.72147
29,432,4.00181
29,527,1.42914
30,32,4.19108
30,98,3.34964
30,118,3.28828
30,132,5.72562
30,169,3.89721
31,34,2.45925
31,292,7.92981
31,303,4.58428
31,316,3.49303
31,492,4.3128
32,30,4.19108
32,78,6.11489
32,98,2.12139
32,169,3.0906
32,364,3.7772
32,642,2.00139
33,3,9.72808
33,140,1.35601
33,289,7.52955
33,305,3.10039
33,495,1.84129
34,31,2.45925
34,292,2.59347
34,312,3.1186
34,316,5.53952
34,320,1.87607
34,398,4.20569
35,6,6.28548
35,43,11.5506
35,60,2.72286
35,431,8.6154
36,40,5.09308
36,115,2.4049
36,357,2.8046
36,375,3.18577
36,481,8.55759
38,70,3.12381
38,75,5.50492
38,113,2.71427
38,277,0
38,420,0.995646
38,525,7.12911
39,5,4.96885
39,217,1.20878
39,218,3.58121
39,240,3.68835
39,479,2.52986
40,36,5.09308
40,115,7.00004
40,346,5.68816
40,357,2.92648
40,384,2.9415
41,184,3.40641
41,293,1.54206
41,312,3.69281
41,325,3.46682
41,398,2.94524
41,429,5.54885
42,63,4.89917
42,82,3.93909
42,90,4.31156
42,98,0.816674
42,421,1.97988
42,508,2.48585
43,35,11.5506
43,60,2.30062
43,535,5.63068
43,536,4.93401
45,15,5.03543
45,16,0.353907
45,53,2.66135
45,72,2.67787
45,190,4.2745
45,463,0.35754
45,653,1.2398
45,654,2.13502
46,109,0.916355
46,117,3.80383
46,126,4.56071
46,127,1.97065
46,302,5.35698
46,507,1.80116
47,238,2.92502
47,252,4.85793
47,253,3.2967
47,309,5.8312
47,541,5.42823
47,542,2.61341
48,121,1.11398
48,184,4.53707
48,191,7.10484
48,285,2.87907
48,334,0
48,429,3.96625
48,483,3.77979
49,142,4.18507
49,244,4.91623
49,331,4.2019
49,401,3.94357
49,616,5.50251
49,617,1.58234
50,200,5.31178
50,390,1.1607
50,392,4.81896
50,393,4.63798
50,435,5.77504
51,8,1.89038
51,52,4.89542
51,455,2.03272
51,461,3.80823
51,463,4.20807
51,470,2.81268
52,11,5.30478
52,28,2.69786
52,51,4.89542
52,190,4.49329
52,455,2.48851
52,463,1.07852
53,11,5.43848
53,45,2.66135
53,72,4.78305
53,190,2.76202
53,192,3.3353
53,648,1.86119
54,56,2.56657
54,85,3.27434
54,280,3.74843
54,347,2.64307
54,400,4.94806
54,405,2.65912
55,57,5.49875
55,58,0.477156
55,139,2.18784
55,147,2.05767
55,204,4.99641
55,531,7.63407
55,537,1.55924
55,538,1.61285
56,54,2.56657
56,274,3.56729
56,400,2.83927
56,405,2.75872
56,416,5.32637
56,459,2.76328
57,55,5.49875
57,58,8.72602
57,366,2.30137
57,537,4.87732
58,55,0.477156
58,57,8.72602
58,59,6.74827
58,139,2.8753
58,205,4.70209
58,366,2.07625
59,58,6.74827
59,61,4.12629
59,130,2.89545
59,205,4.13613
59,207,4.3112
59,366,2.16998
59,449,4.79154
60,6,2.74997
60,35,2.72286
60,43,2.30062
60,80,5.3316
60,88,3.37441
60,138,7.55558
60,182,2.89747
60,536,0.594766
61,59,4.12629
61,106,3.3347
61,130,3.96454
61,449,3.85784
62,9,1.739
62,74,3.88763
62,294,5.11993
62,297,3.15526
62,308,3.94797
62,344,7.19756
63,42,4.89917
63,82,2.37762
63,224,4.81864
63,421,3.59715
63,478,3.1231
63,643,2.32904
63,644,2.18266
64,68,1.03444
64,106,3.2807
64,107,3.34793
64,116,4.49057
64,122,5.30702
64,123,2.77999
65,75,4.33121
65,82,4.39285
65,86,2.45018
65,113,3.14524
65,420,2.12616
65,478,3.01992
65,642,3.06732
67,220,2.20707
67,439,3.53549
67,441,3.76873
67,448,3.04759
67,467,4.5284
68,64,1.03444
68,116,5.35545
68,123,5.31982
68,125,4.46586
68,136,3.51989
69,101,3.16229
69,150,4.56943
69,228,2.0071
69,485,5.42162
69,624,3.83887
70,38,3.12381
70,91,7.33636
70,299,1.77526
70,420,5.82007
70,525,0.442119
70,639,1.89311
71,27,4.13465
71,109,3.56794
71,126,5.00142
71,163,3.8597
71,505,1.71331
72,16,5.32043
72,23,0.356709
72,45,2.67787
72,53,4.78305
72,192,3.11314
72,391,5.41538
73,212,4.15329
73,391,4.87298
73,397,4.27775
73,421,5.8628
74,62,3.88763
74,297,5.04319
74,304,3.76759
74,344,1.66332
74,598,7.37832
75,38,5.50492
75,65,4.33121
75,113,3.49592
75,420,2.79415
76,115,5.19304
76,330,4.46652
76,375,3.19366
76,462,3.77063
76,557,2.65935
77,79,4.14203
77,129,5.37461
77,445,5.05595
77,537,3.02984
77,538,3.19764
78,32,6.11489
78,119,8.33888
78,137,1.71908
78,169,4.01069
78,642,3.36958
79,77,4.14203
79,105,2.00604
79,129,5.97986
79,138,7.06863
79,445,3.88881
79,536,2.30548
80,60,5.3316
80,88,3.09186
80,97,2.1221
80,99,5.33067
80,182,1.90784
80,310,2.22825
80,453,3.7748
81,111,1.9402
81,133,3.96768
81,173,5.10176
81,299,3.14526
81,513,1.68638
81,638,6.82604
