,F1,Acc,precision,Auc
train tissue 0,0.0,50.000000000000014,0.0,0.5035842293906814
train tissue 1,0.0,50.000000000000014,0.0,0.5664160401002505
train tissue 2,0.0,50.000000000000014,0.0,0.6159999999999998
train tissue 3,0.0,49.99999999999998,0.0,0.5601045296167247
train tissue 4,0.0,50.0,0.0,0.5141612200435732
train tissue 5,0.0,49.999999999999986,0.0,0.6536796536796534
train tissue 6,0.0,50.000000000000014,0.0,0.4649122807017544
train tissue 7,0.0,50.00000000000002,0.0,0.5284722222222227
train tissue 8,0.0,49.999999999999986,0.0,0.6502976190476187
train tissue 9,0.0,49.999999999999986,0.0,0.48178137651821834
train tissue 10,0.0,49.99999999999997,0.0,0.6315789473684211
train tissue 11,0.0,50.000000000000014,0.0,0.4764267990074442
train tissue 12,0.0,49.999999999999986,0.0,0.423280423280423
train tissue 13,0.0,49.999999999999986,0.0,0.4705882352941174
train tissue 14,0.0,50.0,0.0,0.6077097505668935
train tissue 15,0.0,49.999999999999986,0.0,0.4772167487684728
train tissue 16,0.0,50.000000000000014,0.0,0.4878048780487809
train tissue 17,0.0,50.000000000000014,0.0,0.5266955266955271
train tissue 18,0.0,50.0,0.0,0.607719298245614
train mean,0.0,50.0,0.0,0.5393910409787575
train std,0.0,1.511689612797626e-14,0.0,0.06882360917747585
test tissue 0,0.0,49.99999999999999,0.0,0.5069296375266521
test tissue 1,0.0,50.0,0.0,0.500313873195229
test tissue 2,0.0,50.00000000000002,0.0,0.5499999999999999
test tissue 3,0.0,50.00000000000002,0.0,0.43506493506493515
test tissue 4,0.0,49.999999999999986,0.0,0.5151515151515147
test tissue 5,0.0,50.000000000000014,0.0,0.5368852459016393
test tissue 6,0.0,50.000000000000014,0.0,0.4767213114754099
test tissue 7,0.0,49.999999999999986,0.0,0.5484400656814448
test mean,0.0,50.00000000000001,0.0,0.5086883229996031
test std,0.0,1.443119118362539e-14,0.0,0.0364678153953072
