,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
train tissue 0,16.66666666666664,49.999999999999915,0.0,0.0,33.33333333333333,11.111111111111086,33.33333333333326,0.0,0.0,0.5020545693622617
train tissue 1,16.66666666666667,50.000000000000014,0.0,0.0,33.333333333333336,11.111111111111114,33.33333333333334,0.0,0.0,0.5645804988662131
train tissue 2,16.666666666666632,49.9999999999999,0.0,0.0,33.333333333333314,11.11111111111108,33.33333333333324,0.0,0.0,0.5781344307270233
train tissue 3,16.66666666666667,50.000000000000014,0.0,0.0,33.33333333333333,11.111111111111114,33.33333333333334,0.0,0.0,0.5460739143221254
train tissue 4,16.66666666666668,50.000000000000036,0.0,0.0,33.33333333333333,11.11111111111112,33.33333333333336,0.0,0.0,0.6091455659613828
train tissue 5,16.66666666666668,50.000000000000036,0.0,0.0,33.333333333333336,11.11111111111112,33.33333333333336,0.0,0.0,0.6159122085048011
train tissue 6,16.666666666666675,50.00000000000002,0.0,0.0,33.33333333333333,11.11111111111112,33.33333333333336,0.0,0.0,0.6248204538925596
train tissue 7,16.666666666666682,50.00000000000004,0.0,0.0,33.33333333333333,11.111111111111127,33.33333333333338,0.0,0.0,0.54578125
train tissue 8,16.66666666666666,49.999999999999986,0.0,0.0,33.33333333333333,11.111111111111109,33.33333333333333,0.0,0.0,0.5603537981269511
train tissue 9,16.66666666666666,49.999999999999986,0.0,0.0,33.333333333333336,11.111111111111109,33.33333333333333,0.0,0.0,0.543701171875
train tissue 10,16.666666666666618,49.99999999999986,0.0,0.0,33.333333333333336,11.11111111111107,33.33333333333321,0.0,0.0,0.5895404620628708
train tissue 11,16.66666666666664,49.99999999999992,0.0,0.0,33.33333333333333,11.111111111111088,33.333333333333265,0.0,0.0,0.5584842770053945
train tissue 12,16.666666666666654,49.999999999999964,0.0,0.0,33.33333333333333,11.1111111111111,33.3333333333333,0.0,0.0,0.5539682539682539
train tissue 13,16.666666666666675,50.00000000000002,0.0,0.0,33.333333333333336,11.11111111111112,33.33333333333336,0.0,0.0,0.5537059056678558
train tissue 14,16.66666666666666,49.999999999999986,0.0,0.0,33.333333333333336,11.111111111111109,33.33333333333333,0.0,0.0,0.5926405325443787
train tissue 15,16.66666666666665,49.99999999999995,0.0,0.0,33.333333333333336,11.111111111111095,33.333333333333286,0.0,0.0,0.5124875
train tissue 16,16.666666666666668,50.0,0.0,0.0,33.33333333333333,11.111111111111112,33.333333333333336,0.0,0.0,0.4527835587929241
train tissue 17,16.66666666666665,49.99999999999995,0.0,0.0,33.33333333333333,11.111111111111095,33.333333333333286,0.0,0.0,0.5326046162507037
train tissue 18,16.666666666666654,49.999999999999964,0.0,0.0,33.333333333333336,11.1111111111111,33.3333333333333,0.0,0.0,0.5019718792866941
train mean,16.666666666666657,49.99999999999998,0.0,0.0,33.33333333333333,11.111111111111104,33.333333333333314,0.0,0.0,0.5546707814324945
train std,1.7193465167988136e-14,4.9924626273396424e-14,0.0,0.0,5.64682106755062e-15,1.5171727269644975e-14,4.4820252728457615e-14,0.0,0.0,0.04196480374261778
test tissue 0,16.666666666666682,50.00000000000004,0.0,0.0,33.33333333333333,11.111111111111127,33.33333333333338,0.0,0.0,0.5359136864342839
test tissue 1,16.666666666666668,50.0,0.0,0.0,33.33333333333333,11.111111111111109,33.33333333333333,0.0,0.0,0.5064197746528082
test tissue 2,16.666666666666654,49.999999999999964,0.0,0.0,33.33333333333332,11.1111111111111,33.3333333333333,0.0,0.0,0.47411703601108035
test tissue 3,16.666666666666675,50.00000000000002,0.0,0.0,33.33333333333334,11.11111111111112,33.33333333333336,0.0,0.0,0.49521032902957096
test tissue 4,16.666666666666657,49.99999999999997,0.0,0.0,33.33333333333333,11.111111111111102,33.33333333333331,0.0,0.0,0.5175292993310195
test tissue 5,16.666666666666647,49.999999999999936,0.0,0.0,33.33333333333333,11.111111111111093,33.33333333333328,0.0,0.0,0.5114497041420119
test tissue 6,16.66666666666668,50.000000000000036,0.0,0.0,33.33333333333333,11.11111111111112,33.33333333333336,0.0,0.0,0.4984721593481213
test tissue 7,16.66666666666667,50.000000000000014,0.0,0.0,33.33333333333333,11.111111111111114,33.33333333333334,0.0,0.0,0.5669011758488572
test mean,16.666666666666664,50.0,0.0,0.0,33.33333333333332,11.11111111111111,33.33333333333333,0.0,0.0,0.5132516455997193
test std,1.2113138667212069e-14,3.517007107451656e-14,0.0,0.0,9.729507111180988e-15,1.0823393387719041e-14,3.167698015027832e-14,0.0,0.0,0.02630470478578518
