,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.4975369458128078
train tissue 1,0.0,50.00000000000002,0.0,0.5846666666666667
train tissue 2,0.0,50.000000000000014,0.0,0.5578181818181817
train tissue 3,0.0,50.000000000000014,0.0,0.5142857142857145
train tissue 4,0.0,50.00000000000002,0.0,0.4203773584905662
train tissue 5,0.0,49.99999999999999,0.0,0.5385964912280701
train tissue 6,0.0,49.99999999999998,0.0,0.4792452830188679
train tissue 7,0.0,49.999999999999986,0.0,0.525666016894087
train tissue 8,0.0,49.99999999999999,0.0,0.5227272727272725
train tissue 9,0.0,50.00000000000002,0.0,0.48076923076923106
train tissue 10,0.0,50.00000000000002,0.0,0.5301659125188538
train tissue 11,0.0,50.000000000000014,0.0,0.5144628099173552
train tissue 12,0.0,50.0,0.0,0.4656862745098038
train tissue 13,0.0,50.000000000000014,0.0,0.4245524296675193
train tissue 14,0.0,50.0,0.0,0.48152173913043506
train tissue 15,0.0,50.000000000000014,0.0,0.3757377049180329
train tissue 16,0.0,50.00000000000002,0.0,0.45666666666666694
train tissue 17,0.0,49.999999999999986,0.0,0.4807692307692308
train tissue 18,0.0,50.0,0.0,0.6321839080459767
train mean,0.0,50.0,0.0,0.4991282019923863
train std,0.0,1.529166373896289e-14,0.0,0.05803994778248427
test tissue 0,0.0,50.0,0.0,0.5194285714285719
test tissue 1,0.0,50.00000000000002,0.0,0.4315476190476195
test tissue 2,0.0,50.0,0.0,0.4701897018970188
test tissue 3,0.0,49.999999999999986,0.0,0.5740740740740741
test tissue 4,0.0,49.999999999999964,0.0,0.49022164276401514
test tissue 5,0.0,49.99999999999999,0.0,0.4331140350877194
test tissue 6,0.0,50.0,0.0,0.5153846153846157
test tissue 7,0.0,50.00000000000004,0.0,0.4801864801864806
test mean,0.0,50.0,0.0,0.48926834248376433
test std,0.0,2.1755839288168293e-14,0.0,0.04432279734342897
