,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
test tissue 0,61.291807938859165,62.15031833089878,65.90448625180898,55.82061923386975,61.03925433193725,63.42628845954601,56.2428293510251,79.86671343388284,54.169322593730065,0.7726859504132231
test tissue 1,33.48687226421043,37.801608579088445,23.69554810914314,38.96346010439971,34.40361057382334,34.00669577618396,33.34318652083948,31.07344632768363,37.60345448002877,0.547475338948696
test tissue 2,53.83561868048863,51.24271098280079,55.738729964046506,54.525415094618566,53.93169346984347,54.43115889995723,57.04525672914789,56.43841620805532,49.809803762668494,0.7357197588515086
test tissue 3,46.80771831137043,44.15278478882727,43.547588937152916,52.72278120813111,47.62934220251294,49.56628451261046,56.188436830835165,49.2567945767772,43.25362213021903,0.6524419782445942
test tissue 4,39.186735331086844,29.04096241052356,41.45522667228935,47.064016910447634,40.60100530167049,40.96540553364627,41.5741187831965,41.970574578765564,39.351523238976746,0.5818803761173891
test tissue 5,44.300697055147204,45.02571415867846,39.74845995893225,48.1279170478309,44.67225108399447,47.124077754693765,38.08682715640081,54.802179913652814,48.48322619402767,0.6408480211937716
test tissue 6,39.662464930126184,41.86046511627908,38.49056603773583,38.636363636363626,39.65141612200436,40.75804537487954,42.56756756756757,45.53571428571428,34.170854271356774,0.5763527575442248
test tissue 7,49.29253540207773,52.368728121353584,48.84637028700063,46.662507797878995,49.20936116382036,51.035549235816354,51.53881488286633,60.02766251728913,41.540170307293614,0.6845296223958334
test tissue 8,48.31668554225547,51.444233607421474,48.83530949491177,44.67051352443318,48.33084947839045,48.73995107843831,48.67668572948528,54.039464848390985,43.50370265743867,0.6996899245617332
test mean,46.24234838395802,46.12083623287461,45.14025396811349,47.465954950885944,46.607642636444126,47.783717402863545,47.25152483904046,52.556774076690196,43.542853292859974,0.6546248586967749
test std,7.871318314540464,9.035162972029186,11.15621888824195,5.836518031609603,7.526606925488484,8.094138756543689,8.223590931155213,12.726789169080208,5.975671050293439,0.07190566862770016
