,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.4214480874316936
train tissue 1,0.0,50.0,0.0,0.6553884711779446
train tissue 2,0.0,50.0,0.0,0.5422979797979793
train tissue 3,0.0,50.0,0.0,0.5154738878143132
train tissue 4,0.0,50.00000000000002,0.0,0.4407547169811322
train tissue 5,0.0,50.00000000000002,0.0,0.3699324324324327
train tissue 6,0.0,50.000000000000014,0.0,0.6296296296296298
train tissue 7,0.0,50.000000000000014,0.0,0.5805555555555559
train tissue 8,0.0,49.999999999999986,0.0,0.4348508634222917
train tissue 9,0.0,50.00000000000002,0.0,0.4965277777777782
train tissue 10,0.0,50.00000000000002,0.0,0.6992592592592595
train tissue 11,0.0,50.000000000000014,0.0,0.5192307692307694
train tissue 12,0.0,49.999999999999986,0.0,0.5705467372134035
train tissue 13,0.0,50.0,0.0,0.5759259259259258
train tissue 14,0.0,50.00000000000002,0.0,0.5345268542199489
train tissue 15,0.0,50.000000000000014,0.0,0.4879120879120881
train tissue 16,0.0,50.0,0.0,0.5911872705018358
train tissue 17,0.0,49.999999999999964,0.0,0.4960886571056058
train tissue 18,0.0,50.0,0.0,0.572048611111111
train mean,0.0,50.00000000000001,0.0,0.5333466091842473
train std,0.0,1.572008455159306e-14,0.0,0.08106819543933749
test tissue 0,0.0,50.000000000000014,0.0,0.44669509594882695
test tissue 1,0.0,50.0,0.0,0.5958806818181819
test tissue 2,0.0,49.99999999999999,0.0,0.31939799331103663
test tissue 3,0.0,50.0,0.0,0.625
test tissue 4,0.0,49.999999999999986,0.0,0.5313283208020048
test tissue 5,0.0,49.999999999999986,0.0,0.5525686977299884
test tissue 6,0.0,50.0,0.0,0.522284996861268
test tissue 7,0.0,50.000000000000014,0.0,0.4572649572649574
test mean,0.0,50.0,0.0,0.5063025929670331
test std,0.0,1.03578512786223e-14,0.0,0.09084785217949065
