,F1,Acc,precision,Auc
train tissue 0,0.0,50.000000000000014,0.0,0.5981767180925667
train tissue 1,0.0,50.000000000000014,0.0,0.6102594339622646
train tissue 2,0.0,50.0,0.0,0.5225019069412659
train tissue 3,0.0,50.00000000000002,0.0,0.514161220043573
train tissue 4,0.0,49.999999999999986,0.0,0.5491379310344824
train tissue 5,0.0,49.99999999999998,0.0,0.5182926829268291
train tissue 6,0.0,50.0,0.0,0.61864406779661
train tissue 7,0.0,50.000000000000014,0.0,0.5373040752351099
train tissue 8,0.0,49.999999999999986,0.0,0.4642857142857142
train tissue 9,0.0,49.999999999999986,0.0,0.4149659863945575
train tissue 10,0.0,50.0,0.0,0.5509803921568626
train tissue 11,0.0,50.000000000000014,0.0,0.3498759305210919
train tissue 12,0.0,50.00000000000002,0.0,0.6139430284857572
train tissue 13,0.0,50.00000000000002,0.0,0.6078431372549021
train tissue 14,0.0,50.0,0.0,0.5978260869565221
train tissue 15,0.0,50.000000000000014,0.0,0.6498360655737706
train tissue 16,0.0,49.999999999999986,0.0,0.6285714285714283
train tissue 17,0.0,50.0,0.0,0.5206766917293231
train tissue 18,0.0,50.0,0.0,0.5939393939393934
train mean,0.0,50.0,0.0,0.5505906258895803
train std,0.0,1.38318302842972e-14,0.0,0.07544613297743609
test tissue 0,0.0,50.00000000000002,0.0,0.5938461538461539
test tissue 1,0.0,50.000000000000014,0.0,0.48786885245901657
test tissue 2,0.0,50.0,0.0,0.43030303030303074
test tissue 3,0.0,50.0,0.0,0.485207100591716
test tissue 4,0.0,50.00000000000002,0.0,0.598
test tissue 5,0.0,50.000000000000014,0.0,0.6478968792401627
test tissue 6,0.0,49.99999999999999,0.0,0.5260514752040174
test tissue 7,0.0,50.00000000000004,0.0,0.4495341614906834
test mean,0.0,50.000000000000014,0.0,0.5273384566418476
test std,0.0,1.4862067603866e-14,0.0,0.07310489057126132
