,F1,Acc,precision,Auc
test tissue 0,70.82945013979499,68.62155388471179,66.17326948193299,0.7488721804511277
test tissue 1,58.95316804407713,65.18691588785047,71.81208053691275,0.7455867082035301
test tissue 2,69.20263350402347,59.20542635658914,55.58166862514695,0.7877906976744182
test tissue 3,61.83995645073496,68.48966137249026,78.38086476540943,0.7515732694036564
test tissue 4,60.12269938650311,67.41854636591479,77.47035573122531,0.7024704618689588
test mean,64.18958150502672,65.7844207735113,69.88364782812549,0.7472586635203383
test std,4.872347274720089,3.5122128940900987,8.388005743832888,0.027102927868508403
