,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.445,0.0,50.0,0.0,0.4691
split 1,0.0,50.0,0.0,0.4687,0.0,50.0,0.0,0.3574
split 2,0.0,50.0,0.0,0.4519,0.0,50.0,0.0,0.4431
split 3,0.0,50.0,0.0,0.5443,0.0,50.0,0.0,0.5533
split 4,0.0,50.0,0.0,0.5422,0.0,50.0,0.0,0.5834
split 5,0.0,50.0,0.0,0.5446,0.0,50.0,0.0,0.395
mean,0.0,50.0,0.0,0.4994,0.0,50.0,0.0,0.4669
std,0.0,0.0,0.0,0.0448,0.0,0.0,0.0,0.0804
