,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,27.22,48.34,3.12,30.19,35.55,37.24,34.56,38.12,39.05,0.5728,26.96,48.73,1.29,30.86,35.39,41.69,35.47,54.73,34.87,0.5289
split 1,22.32,50.39,1.02,15.55,35.03,59.08,34.28,100.0,42.97,0.5699,16.16,48.48,0.0,0.0,31.64,10.85,32.55,0.0,0.0,0.5115
split 2,34.17,47.78,27.76,26.97,37.73,40.09,35.57,42.96,41.75,0.5727,26.76,47.1,7.76,25.43,33.94,32.7,33.77,27.72,36.6,0.5414
split 3,25.3,49.52,0.0,26.39,35.59,25.24,34.55,0.0,41.17,0.5723,18.35,45.17,0.0,9.89,30.03,17.57,30.93,0.0,21.8,0.4915
split 4,19.87,50.15,1.43,8.02,34.24,53.1,33.74,81.02,44.54,0.5658,16.72,50.15,0.0,0.0,33.33,11.16,33.47,0.0,0.0,0.5003
split 5,20.08,50.03,10.2,0.0,34.2,26.12,33.73,44.63,0.0,0.5670000000000001,16.71,50.14,0.0,0.0,33.33,11.15,33.45,0.0,0.0,0.5164
mean,24.83,49.37,7.26,17.85,35.39,40.15,34.41,51.12,34.91,0.5701,20.28,48.3,1.51,11.03,32.95,20.85,33.27,13.74,15.54,0.515
std,4.95,0.97,9.76,11.02,1.18,12.61,0.62,32.08,15.7,0.0028,4.7,1.75,2.84,12.69,1.71,12.07,1.36,20.94,16.23,0.0167
test mean,20.891396692834313,50.445846248627966,2.033834399934874,10.19450942994009,34.683952637379704,24.287628648092596,34.40258524750935,20.803233574131404,17.657067122637017,0.5840731368990691,19.00592050621912,50.16275412718382,3.515541264737406,3.3394661267361325,34.024609068748624,20.78798897788801,33.726678696865534,20.714285714285715,7.923002522512778,0.5294635265088031
test std,4.278145981425221,1.427170022591262,4.22263026593198,12.91208029024724,1.8673734963558817,12.523351895003037,1.3251073265601794,37.30405708911744,21.476642025168484,0.06222853458461403,2.816110737350546,0.7467739515404072,6.099990989606514,7.081091030393794,1.3400473802375714,11.929307621735298,0.6511205181175237,36.887860953358164,14.556258158790358,0.027439928937197957
