,F1,Acc,precision,Auc
test tissue 0,74.3383199079402,72.05513784461154,68.7234042553192,0.776942355889724
test tissue 1,76.81263460157932,74.84423676012459,71.23834886817576,0.7757009345794389
test tissue 2,63.03664921465973,65.79457364341086,68.56492027334858,0.7485465116279065
test tissue 3,60.76366030283086,64.27929277794426,67.39686016794451,0.7284986514833687
test tissue 4,68.29268292682933,69.04761904761905,70.00000000000004,0.7665592552810602
test mean,68.64878939076789,69.20417201474206,69.18470671295762,0.7592495417722998
test std,6.209948728215083,3.894679495864369,1.31723040522509,0.018424375246408428
