,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5092,0.0,50.0,0.0,0.5441
split 1,0.0,50.0,0.0,0.4764,0.0,50.0,0.0,0.5041
split 2,0.0,50.0,0.0,0.488,0.0,50.0,0.0,0.4705
split 3,0.0,50.0,0.0,0.4741,0.0,50.0,0.0,0.5095
split 4,0.0,50.0,0.0,0.5188,0.0,50.0,0.0,0.4969
split 5,0.0,50.0,0.0,0.5111,0.0,50.0,0.0,0.5598
mean,0.0,50.0,0.0,0.4963,0.0,50.0,0.0,0.5142
std,0.0,0.0,0.0,0.0176,0.0,0.0,0.0,0.0298
test mean,0.0,50.0,0.0,0.48050607565626224,0.0,50.000000000000014,0.0,0.4863366651385993
test std,0.0,1.38318302842972e-14,0.0,0.06411012810145636,0.0,1.4862067603866e-14,0.0,0.028206519101844938
