clustering coefficient,information centrality,page rank,katz centrality,harmonic centrality,abs graph density on 2 neighborhood,algebraic connectivity on 2 neighborhood,weighted node degree topologyArea,clustering coefficient topologyArea,information centrality topologyArea,eigenvector centrality topologyArea,page rank topologyArea,katz centrality topologyArea,avg path length on 2 neighborhood topologyArea,algebraic connectivity on 2 neighborhood topologyArea,weighted node degree topologyWall,clustering coefficient topologyWall,information centrality topologyWall,eigenvector centrality topologyWall,page rank topologyWall,harmonic centrality topologyWall,avg path length on 2 neighborhood topologyWall,algebraic connectivity on 2 neighborhood topologyWall,clustering coefficient topologyDist,information centrality topologyDist,harmonic centrality topologyDist,algebraic connectivity on 2 neighborhood topologyDist
-0.1901097450252583,-1.0410727710802667,-1.0353314981145532,-1.0548082993882106,1.3656268092210924,-0.7892999064245799,-0.4835736054188985,1.7784624476900457,-0.8200184168310207,-0.9339742767479979,-0.5503150368994931,-0.7697155235502109,-1.0548082993882106,1.8949110456895526,0.2878355612547453,0.17288078895821077,-0.6750034308362772,-0.9209890341696232,-0.12844200616190363,-0.7221755426037454,0.5763096191815892,1.8141777329922597,-0.6442448616070662,-1.0598378658668643,-1.0229817513636446,1.488776457597753,-1.1716194211143454
1.0374421674746503,-1.1140199119262553,-1.266619569923617,-1.5143584896909337,1.3453755035431039,1.2480334971984282,1.5791586821644774,-0.3781937791756282,-0.7196147992048033,-1.0886823091518947,-0.5501521107167815,-1.0964063649831068,-1.5143584896909341,-1.033778361449922,1.001808299171266,-0.5566051549683072,-0.6557033967630393,-1.1234039042280337,-0.12844241402958292,-1.0695882378529025,0.9867395596202307,-0.43399213364263634,0.3447486644172363,-0.12865762208608922,-1.0942084013203786,1.4289617408613422,1.305973997002429
-0.1901097450252583,-1.020566887147255,-1.0291814668655364,-1.1068782805409982,1.5577668607714872,-0.3076942906060264,-0.5285290857224177,0.4264346776223213,-1.056054058842672,-0.97344720811856,-0.5502392918058102,-1.0298983590705322,-1.1068782805409982,1.5032377740736165,0.1921270522816556,-0.27874202425383254,-0.793522902559922,-1.0126235760653535,-0.12844241393607037,-0.9349246521504168,1.385268218936637,1.2215617654095963,-0.6345433690113279,-0.7690501071074886,-0.9809623514368319,1.576866340011123,-0.8805011997146679
-1.0084776866918648,-0.9931672844312699,-0.7675368733363757,-0.8591355499601879,1.3446852545351136,0.45645328649274103,0.5209307811235433,1.8789633157523438,-1.2061355800619091,-0.9211794842795584,-0.5502828427468767,-0.7417706084246448,-0.8591355499601879,1.4114238336811005,1.306115745052186,0.3301718188559633,-0.8761275548231733,-0.9610126408047096,-0.12844241364378797,-0.5408668100332285,1.436834467942069,1.0877863036550883,0.810595765317898,-1.4339452026933552,-0.972064687577477,1.6365259075432703,-0.0007640669091442477
-1.0084776866918648,-0.9252456708982387,-0.8025272199135425,-0.6688939843378252,1.7894087415921378,-1.055496464986109,-1.109713641362364,0.6717822622606635,-1.4082594717577763,-0.9171162382236706,-0.5401257321798105,-0.9117856715070474,-0.6688939843378252,0.8928790000075935,-0.7666591299864104,0.24680995034462172,-0.918772615701504,-0.8155267330525137,-0.12844240170027263,-0.7114387800771204,1.3618042898448204,1.5275038088301855,-0.39838884305689726,-1.1810399653883636,-0.862403658169963,1.431454429098092,-0.9790723155263694
-0.1901097450252583,-1.0576853725806499,-1.020557205217894,-1.1610081593792942,1.2693236467100173,0.23170399911075093,0.22606000900890288,1.929685381106194,-0.7937583890866278,-0.9418937397042961,-0.5503074880036105,-0.7502493851793183,-1.1610081593792942,1.7942464567300793,1.119261578511287,-0.14371157713098598,-0.6822150064231388,-1.0141738534963363,-0.12844239885506328,-0.9072294387475628,1.0466816997311617,1.2078552495112889,0.2694752053083308,-1.0857624573101243,-1.050183120423026,1.5909851811578728,-0.580904349419018
-0.1901097450252583,-1.0373761880964874,-1.0146666553851598,-1.180213392412354,1.468059130200402,0.8398491296737859,1.1314551352363371,0.5061203057651378,-1.004926878037844,-0.989864439770223,-0.550048680914447,-0.9996780813357855,-1.180213392412354,0.7135951326608245,1.454087381281415,-0.32315245503522283,-0.7969128153642285,-1.0664655516597494,-0.12844241419302335,-0.9871741420311668,1.2993625416567354,0.8333448971335313,1.3417783645170795,-0.9656127058428452,-1.017758110115441,1.6608606214068458,1.3690799938069764
-1.0084776866918648,-0.995195397819766,-0.7751642449015651,-0.803914511216385,1.5208405922161898,-0.10541993196223581,-0.31202421850328615,-0.03603094452477827,-1.5236959762828939,-1.062523920554418,-0.5497691929763272,-0.9347482739279824,-0.803914511216385,-0.9235507593211818,-0.6513684503349808,0.17578303588460467,-0.952524513254868,-0.9715802587390587,-0.12844241420544242,-0.4931575543102033,1.4327998242975122,0.2687703811823373,0.259630768874694,-1.0215843859553069,-0.9051174971943504,1.0913993686465997,0.18340743479083033
-0.1901097450252583,-1.0534355335822265,-1.0100894037270287,-1.1858872910890774,1.3253756570002955,0.8398491296737859,1.0683343045727756,1.032854038009768,-0.9402069170524252,-0.9816270580464952,-0.5501701484880981,-0.8910022196704539,-1.1858872910890774,0.32262923330253934,1.2639834348195162,1.1892293538702177,-0.6317112344764974,-0.904093983031881,-0.12844241416856336,-0.1336502803504656,1.2191654067711652,0.06620743385907878,0.5627865195349345,-0.9918551784669211,-1.0338541296662016,1.5988740945235653,0.7250530257025546
1.0374421674746503,-1.126917331617286,-1.2641635663584276,-1.535782625578871,1.1776588943519672,2.001604637243932,2.1077190158217483,-0.8533401853040866,-0.8415466490199432,-1.1406732258975396,-0.5499225324916117,-1.190833001710416,-1.535782625578871,-1.7322275716908568,1.0394188593896647,-0.6919246743275274,-0.7295892551594987,-1.2177676146911995,-0.1284424139611405,-1.1521256508601214,1.0804466804803283,-1.4084258238865077,1.0401337337079968,-0.2849992957848827,-1.140630572839694,1.4649016781539193,2.420466171372517
-0.1901097450252583,-1.0522540849788093,-1.030299011765433,-1.0234925383991849,1.5656432811450849,-0.7892999064245799,-1.1977891860248717,-0.15832502872861803,-1.2341424817454598,-1.0665166182210766,-0.5498516184785192,-1.0561245570448963,-1.0234925383991849,-0.2086627785710881,-1.1120378060861416,-0.16455093573530646,-0.7760591719697899,-0.9698865036007394,-0.12843744907817284,-0.8858535250711781,1.0179603892717155,2.096065143723351,0.05422706510205975,-0.5733653262478844,-0.9778675380241919,1.2484590132800508,-0.4111321785325759
1.0374421674746503,-1.1586630826484197,-1.260346394634513,-1.5166006282277467,1.1097563984612986,1.2480334971984282,0.8915839635668245,-0.37159554355543356,-0.6996019370967862,-1.1339191436742444,-0.5391813890450727,-1.1047578381103142,-1.5166006282277467,-0.671972778518604,0.547235259527597,-0.5754771013764752,-0.5765495603634265,-1.21835881189184,-0.1284424138503329,-1.118243534701906,0.9608027871636101,0.059511255114378964,1.3637506652612144,-0.03641477898508731,-1.1408715941061722,1.2730552434456108,1.3061498811937302
1.0374421674746503,-1.1420500896856152,-1.2605599776103316,-1.5561865014810197,1.0445659335700128,2.001604637243932,1.8524956451407195,-0.5801763178308552,-0.7250307398735325,-1.1180324659753984,-0.5279022212297667,-1.1843330454142158,-1.5561865014810197,-0.38335074203157615,1.6917361672900562,-0.6765399639346359,-0.6964428150238757,-1.215476907388759,-0.12844240293614603,-1.2875652881809259,1.2057361880430832,-1.1638459070441245,1.4767764627166617,-0.21234185535234326,-1.1350702698922674,1.3629377606873225,1.791292046402157
-0.1901097450252583,-1.0307150481430865,-1.0390231839071153,-1.058596253785653,1.4708223375564307,-0.3076942906060264,-0.21566304456055346,0.8649691931316165,-1.047878439164816,-0.9735960404168288,-0.5181741545442725,-0.8857684841597239,-1.058596253785653,0.5865182821909463,-0.03801033378075241,0.11512357274495758,-0.7343154590265439,-0.9163225687266982,-0.12844239553706585,-0.8320471801644186,1.0392551570158353,0.3406088068210435,-0.28363077144603843,-0.832250758992134,-0.9718403315902691,1.2491510940827815,-0.34687281154176036
-0.1901097450252583,-1.0506118855589375,-1.0231176775216415,-1.1377161013311812,1.4009896716708699,0.23170399911075093,0.032055261447982174,0.1141094473082615,-1.1358491195789977,-1.049261222333543,-0.5414376970472914,-0.9915754925558472,-1.1377161013311812,-0.05283771402954104,0.033852078421318973,-0.24404023560791374,-0.7892620371917922,-1.0592793354279395,-0.12844241394815759,-0.8813365070595133,1.2566584775548255,0.03532438128245917,-0.0068583884342256875,-0.7338328058297471,-1.0016025257619092,1.399437592875325,-0.06417684984467965
1.0374421674746503,-1.1536414850513486,-1.263459880021804,-1.51729403758179,1.0367179445056753,1.2480334971984282,1.3269487027352715,-1.2643740782784003,-0.9768075869633556,-1.2060618525309441,-0.549740194133904,-1.227449082180633,-1.51729403758179,-1.5014988573362438,0.4117252266586958,-0.6767481948316253,-0.7167572937761655,-1.2457560210433378,-0.12844241410582588,-1.1357055245987655,1.1932144977995203,-1.5809593753529096,0.4129001995260323,0.15345626257351175,-1.094310643278716,1.0464027170692207,1.3091073793465609
-0.1901097450252583,-1.0370902720090847,-1.0204922672518042,-1.1741375926250812,1.4516593192159801,0.8398491296737859,0.47316738005475384,0.20003010773601596,-1.1150704662055484,-1.0203031397142632,-0.5414347603812527,-0.9962908251337467,-1.1741375926250812,-0.09551001229065657,0.48990347625417263,-0.3219219637710029,-0.7874541427969373,-1.0533454421114221,-0.12844241139608775,-1.0052046844920188,1.242185274381672,-0.020730699213454894,1.0856465446340091,-0.8557403519561279,-0.9904138820659388,1.3674460191412487,0.5269747414424713
-0.1901097450252583,-1.0305435016853601,-1.0307174377565604,-1.1008614514771526,1.450262394221314,-0.3076942906060264,-0.413172283083967,-0.36624411132477325,-1.2289686188713391,-1.058046548524428,-0.5479252985791329,-1.0811887675060405,-1.1008614514771526,-0.009944469629819756,-0.4007727162147382,-0.2714234988367099,-0.8130352591310612,-1.0529258034875149,-0.12844241413029142,-0.8749654289149341,1.4111217171357908,0.2687002915193234,-0.1358207357662221,-0.7206777507352797,-0.9824247274535965,1.428039992671417,-0.1574522331597193
1.0374421674746503,-1.0790933246459107,-1.2797455310242132,-1.4355990748683372,1.5484034829239255,0.006954711728759773,0.02579155722602142,-0.4610166255671575,-0.7556534772211216,-1.0348391014358354,-0.5470104292522708,-1.1655173031944366,-1.4355990748683372,0.20945666355966075,0.2382016591850439,-0.46917514229945717,-0.6047919722085657,-1.054984119601231,-0.1284424128992342,-1.1003203170482336,1.085690873412617,0.6520014455031539,0.01265485338517186,-0.1622229463104925,-1.0633337420611586,1.5226133051308757,-0.022587394028634286
-1.0084776866918648,-0.9348167352988951,-0.7953308280629697,-0.7124124307510261,1.7376735517568807,-1.055496464986109,-0.8615301437368854,0.498302312977714,-1.4320359482620255,-0.9429824033429197,-0.5457399779855159,-0.9129641929380222,-0.7124124307510261,0.8039193601387327,-0.600733644832656,0.27353617657486956,-0.9365218486672776,-0.8823493901815828,-0.12844241369447346,-0.544654376824141,1.381280545613115,1.2474789127029318,-0.8499124629702576,-1.193903004640209,-0.8779051903927586,1.5204938762802307,-0.9313289159025971
-0.1901097450252583,-1.067014924271329,-1.0225929363188222,-1.1382758544459903,1.3111132486648795,0.23170399911075093,0.22606000900890696,-1.2231555686638982,-1.399322481537376,-1.1748431750924344,-0.5501028976313391,-1.1967898309729952,-1.1382758544459903,-1.325419129683517,-0.4781216721051735,-0.5595781602137884,-0.9550188082424037,-1.173939701671847,-0.12844241417424856,-1.0444137797816642,1.70195434326356,-0.9864491436899481,0.312122278152929,-0.5122891150544107,-0.9881893807068699,1.0406666205241182,0.49709433886612553
-0.1901097450252583,-0.990424343157272,-1.0358569267804847,-1.0819070137302842,1.649675806485686,-0.3076942906060264,0.04868998802221354,0.35040203485420807,-1.0941706379929528,-0.9535051360884785,-0.5482023420519879,-0.9900276160524923,-1.0819070137302842,0.7143808313066352,0.19533530312415628,-0.10001694130111907,-0.7691100516539181,-0.9648766304833174,-0.12844241345287427,-0.8221689464904747,1.2933354359417617,1.112009679190076,-0.45077936402614555,-0.7579008886524002,-0.9505047467503946,1.5433334945588257,-0.2652357381505855
-0.1901097450252583,-0.9876947614726911,-1.0450542731760313,-0.9967542686971527,1.7257245042844178,-1.055496464986109,-1.2148132728186651,-0.5219569055729043,-1.2445265854269014,-1.004408845272509,-0.5484129802166836,-1.1953070719099084,-0.9967542686971527,0.9558344354257801,-0.8208628867127772,-0.3389585032990731,-0.8370119811514884,-0.972572105712004,-0.12844241343055576,-1.0455300375407843,1.3830064534036985,1.6451345856655688,-0.7325619101643098,-0.43714896112372925,-0.9287189354746019,1.502260280942054,-0.9419852840127682
-1.0084776866918648,-0.915879156528639,-0.7963941752540277,-0.7240189801294628,1.8510828853356156,-0.6062897724135295,-0.6317699999248942,0.6959343960201195,-1.3868252362157516,-0.9099408736173065,-0.5489819337872515,-0.8829728876449415,-0.7240189801294628,0.5064449958165077,-0.4439750660861384,0.1575212884618453,-0.9124251917030862,-0.8428165864747131,-0.12844241404683251,-0.6001028140457411,1.3115944164928852,1.3516804262158493,-0.867091056874925,-1.2121145765672894,-0.8620108247595838,1.5498677687923632,-0.7239370890129099
-1.0084776866918648,-0.9472306314175754,-0.7801124958256894,-0.7739211169097608,1.7142872203785158,-0.10541993196223581,0.05944284094606412,1.4270330381167249,-1.3190784852712896,-0.9021399482094268,-0.5493206955948293,-0.75731785674278,-0.7739211169097608,0.7138792207586753,0.3467659364313027,0.17018883200189205,-0.9030577756406922,-0.9128959739459045,-0.12844241405827822,-0.6482957908728394,1.1911173897803282,1.1435612073344221,0.07610955186803338,-1.2472438522768003,-0.8970134147142108,1.58250609071562,-0.20826968132663268
-0.1901097450252583,-0.9813989919892029,-1.0417665363733508,-1.0468761566919058,1.7602704404483003,-0.7892999064245799,-0.80883528356277,0.102532759152382,-1.1665376427126308,-0.9595814045155746,-0.5499997192432172,-1.0346998055735064,-1.0468761566919058,0.8297574202867839,-0.43483156989174293,0.0002853739414953421,-0.8038799723038998,-0.8824283622189802,-0.12844241416419294,-0.7153345158603938,1.2789254393642622,1.9667931888944683,-0.44965692703497595,-0.6131004458102515,-0.9309649877750824,1.6001056318995865,-0.3701221732745233
-1.0084776866918648,-0.9494492617487666,-0.7829678378642234,-0.7893274480580967,1.6888993248286839,-0.10541993196223581,-0.01828752315455078,0.13392823937369736,-1.4584776801991302,-0.9880660525475697,-0.5501618375493599,-0.9590424707379429,-0.7893274480580967,-0.12533643305578251,-0.016646203792001716,0.019541910331765076,-0.93949439034236,-0.9334898171711349,-0.12844241419490632,-0.6199918606058406,1.575351372707487,0.6893383881052614,-0.3747252760469095,-1.124274867736234,-0.8836954700751848,1.39826850974749,-0.3538600426604253
-0.1901097450252583,-1.0360940332365431,-1.0208627742525014,-1.1563126860629869,1.346299521093853,0.45645328649274103,0.29753116550625613,1.4914786305866745,-0.912786177753095,-0.9367053858373341,-0.550220215899592,-0.8111726730601758,-1.1563126860629869,1.2615303483555762,1.0046935432486284,0.013234853596858337,-0.7164343867371338,-0.9612076620472312,-0.12844241418141122,-0.7721003616012202,0.9520625845791066,1.395996988803947,0.9876379593507821,-0.9521400890216936,-1.0172558165348793,1.6162883982286769,0.21676956372581097
-1.0084776866918648,-0.9270029493153866,-0.7957974498221528,-0.7056196339183968,1.8063111549434716,-1.055496464986109,-0.8615301437368773,1.1002987371152027,-1.356328514515379,-0.9018285318821242,-0.5501500944644321,-0.8127039889751212,-0.7056196339183968,1.034256139965834,-0.4971321670099765,0.2981474603034255,-0.903144619860708,-0.8217419253901032,-0.12844241365193013,-0.4806583564748728,1.38904262880351,1.5586247735984924,-1.0491996544666347,-1.1744607383296628,-0.8569260967700497,1.5135527080625768,-1.078529002479491
