,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,25.48,48.85,0.0,27.59,35.06,23.85,34.58,0.0,36.97,0.5464,21.69,47.09,0.0,17.97,32.39,21.16,32.64,0.0,30.86,0.5373
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5537,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.4775
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5593,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5072
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.55,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5352
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5436,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5411
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5463,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5583
mean,18.14,49.81,0.0,4.6,33.62,13.23,33.54,0.0,6.16,0.5499,17.5,49.51,0.0,3.0,33.18,12.79,33.22,0.0,5.14,0.5261
std,3.28,0.43,0.0,10.28,0.64,4.75,0.47,0.0,13.78,0.0053,1.87,1.09,0.0,6.7,0.35,3.75,0.26,0.0,11.5,0.0264
test mean,16.66666666666667,50.0,0.0,0.0,33.333333333333336,11.111111111111112,33.33333333333335,0.0,0.0,0.5473814230017463,16.66666666666667,50.000000000000014,0.0,0.0,33.333333333333336,11.11111111111111,33.33333333333334,0.0,0.0,0.5298049789014787
test std,1.561408142377592e-14,4.682096684834883e-14,0.0,0.0,7.290014651212246e-15,1.4128811981760095e-14,4.250772474393605e-14,0.0,0.0,0.037186680039938066,1.130466570252318e-14,3.389072849618009e-14,0.0,0.0,5.617333549722722e-15,1.133950296754778e-14,3.31375071492659e-14,0.0,0.0,0.05943907568407632
