,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,44.22,52.0,37.55,43.11,45.2,45.61,43.91,46.92,46.02,0.6396,26.28,41.67,31.81,5.36,30.7,25.87,33.54,30.07,13.99,0.4954
split 1,41.15,51.37,36.32,35.77,43.04,44.57,40.45,47.72,45.55,0.6273,29.53,42.93,27.53,18.13,32.17,31.51,34.38,28.45,31.68,0.4863
split 2,43.36,48.81,39.22,42.05,43.91,44.38,41.93,44.94,46.27,0.6275,27.05,33.66,10.46,37.04,30.49,31.72,29.15,34.77,31.23,0.5187
split 3,43.0,52.39,36.83,39.78,44.94,48.02,40.68,53.91,49.46,0.6405,29.51,29.49,28.53,30.51,29.54,29.86,33.06,28.39,28.13,0.4658
split 4,42.57,50.76,38.57,38.37,43.79,44.88,41.27,46.11,47.25,0.6304,28.67,45.72,4.36,35.93,34.37,29.44,36.34,18.71,33.28,0.5082
split 5,42.1,51.07,37.4,37.83,43.66,45.5,40.59,44.81,51.09,0.625,35.69,41.41,41.14,24.52,36.88,36.3,37.4,37.94,33.57,0.5205
mean,42.73,51.07,37.65,39.49,44.09,45.49,41.47,47.4,47.61,0.6317,29.46,39.15,23.97,25.25,32.36,30.78,33.98,29.72,28.65,0.4991
std,0.97,1.15,0.99,2.5,0.75,1.21,1.2,3.08,2.01,0.0061,3.04,5.66,12.63,11.01,2.54,3.13,2.64,6.03,6.79,0.0192
