,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
train tissue 0,31.146202277246832,52.77152791982006,10.140090729231208,30.52698818268924,39.90204236558198,50.397941621395915,36.80265580828389,58.01509261376629,56.37607644213756,0.6195759368836292
train tissue 1,33.72380071571729,48.86484967687553,20.5978477481068,31.70870472216952,39.07652375144635,50.6625623918988,34.87826400866391,68.50477200424179,48.604651162790695,0.6036281179138322
train tissue 2,20.338007801684878,45.63278109989212,0.0,15.381242305162507,31.179138321995463,20.880306894859558,31.418736501079874,0.0,31.222184183498804,0.5658710562414266
train tissue 3,25.886780261556737,49.42422846614462,0.0,28.236112318525596,35.778635778635774,25.134802982445837,34.72304622188662,0.0,40.681362725450896,0.5572002744828939
train tissue 4,28.521959474057326,48.376050638165395,12.241695003923613,24.948132780082975,35.181335181335186,36.36305533709095,34.52821804177159,24.97331910352188,49.58762886597938,0.5110995490808186
train tissue 5,15.254237288135597,45.76271186440679,0.0,0.0,28.571428571428577,10.404624277456652,31.213872832369955,0.0,0.0,0.6310013717421125
train tissue 6,32.59259259259261,53.33333333333338,22.22222222222222,22.22222222222222,41.66666666666667,78.7878787878788,36.36363636363641,100.0,100.0,0.675524274633726
train tissue 7,34.35997851391607,43.43484772840737,29.43113432496876,30.213953488372074,36.37186036611324,40.14909026170659,33.28232593726088,50.963429020841524,36.201515827017374,0.544609375
train tissue 8,48.01161479191443,32.863849765258216,57.324840764331206,53.846153846153875,47.61904761904761,54.70238642281654,32.407407407407405,86.53846153846153,45.16129032258067,0.7356919875130074
train tissue 9,38.301131133223286,55.2522258317582,19.72130719287404,39.92986037503762,43.38734984896784,46.51509475634051,41.6129684631277,52.873249060471494,45.059066745422314,0.6023627387152778
train tissue 10,27.048013837289744,52.77544959577636,0.0,28.36859191609287,38.74620270643469,36.10598428507473,36.031424766017494,0.0,72.28652808920671,0.5938959727307158
train tissue 11,34.75871841875441,47.22905512950373,11.320754716981124,45.72634540977839,40.32679738562092,59.62556370862953,37.42260949323555,100.0,41.45408163265304,0.5599754396736986
train tissue 12,34.67263837894494,47.445426073949434,21.272258973076134,35.30023008980925,38.51175457567384,42.58288722124598,35.103697128298556,46.470207253886,46.17475728155339,0.5931972789115646
train tissue 13,35.012355039798756,48.74111490092949,19.004155030311285,37.29179518815548,39.65260545905707,46.224361249169114,35.566363947258395,53.84021613276726,49.26650366748167,0.5957854406130269
train tissue 14,38.60561189437855,35.34303534303535,27.293404094010615,53.18039624608969,41.99346405228758,46.3355883134896,37.610619469026545,60.200668896321076,41.19547657512118,0.6007766272189349
train tissue 15,24.932419760508264,44.85190409026792,3.27868852459016,26.666666666666707,32.93650793650794,55.71928170065619,31.86372745490975,100.0,35.29411764705885,0.558875
train tissue 16,16.66666666666666,49.999999999999986,0.0,0.0,33.33333333333333,11.111111111111109,33.33333333333333,0.0,0.0,0.6045918367346939
train tissue 17,36.7259391723926,56.9779487938434,9.090909090909092,44.108959632425304,43.17063492063494,61.677096646739834,48.64796563052815,100.0,36.38332430969136,0.548907388137357
train tissue 18,31.293095735739286,47.712654010323874,9.15187376725838,37.014759429635596,37.9918758835424,52.29265604566185,34.11932255581217,73.88535031847134,48.87329526270203,0.5750609870519796
train tissue 19,31.646298044842254,51.81876196553928,0.0,43.12013216898748,39.65141612200436,28.03601771334455,38.85167464114836,0.0,45.25637849888529,0.6394890260631001
train tissue 20,35.0,60.0,0.0,44.99999999999999,44.44444444444443,29.261363636363644,46.875000000000014,0.0,40.909090909090914,0.5793650793650793
train mean,31.166574371398124,48.505321725106214,12.956722961085461,32.037678428002685,38.547288823369534,42.046174065017915,36.3169938097646,46.4887983782262,43.33273000706296,0.5950707027955654
train std,7.4514513676490175,6.17039558791036,13.888219536116015,14.1610054782315,4.513233675133489,16.64713243700004,4.467608499572086,37.99756697073879,20.068266407020758,0.04759494041570876
test tissue 0,24.758507141443534,44.91609081934842,0.0,29.35943060498218,32.804232804232804,21.997977641922727,32.593123209169015,0.0,33.40080971659917,0.5217041396308033
test tissue 1,16.117216117216113,48.351648351648336,0.0,0.0,31.884057971014485,10.784313725490188,32.352941176470566,0.0,0.0,0.5254607389291641
test tissue 2,23.151873769695698,53.302062789829954,0.0,16.153558519257142,34.864197530864196,20.70896180551166,37.422348626599785,0.0,24.70453678993519,0.4951523545706371
test tissue 3,25.622542595019656,36.391437308868504,0.0,40.476190476190474,31.25,21.71727748691099,31.15183246073298,0.0,34.0,0.4847980008329863
test tissue 4,35.54851149928901,44.66119096509239,41.7462482946794,20.238095238095237,37.47276688453158,36.45887283203349,36.770921386305986,43.65192582025678,28.953771289537713,0.54929329510588
test tissue 5,38.28032169478156,34.21588594704681,40.69767441860462,39.92740471869327,38.0952380952381,42.8765316541865,32.30769230769228,61.94690265486725,34.374999999999986,0.5890236686390533
test tissue 6,31.40066779431521,42.116553450125146,15.8154859967051,36.26996393611538,34.845430107526866,37.65549921281717,32.631578947368446,43.24324324324324,37.09167544783982,0.5378564961521051
test tissue 7,21.79029041392691,45.319559189877786,3.9984416330045742,16.052870418898372,29.322928279450018,25.599961050376724,33.109858923209906,24.878795611125284,18.81122861679499,0.5302549874488043
test mean,27.083741378210966,43.659303602729665,12.782231292874211,24.809689239029005,33.81735645910726,27.224924426156182,33.54253712969362,21.715108416186567,26.41712773258836,0.5291929601636791
test std,6.954659374406981,5.752398852989006,17.168589007152075,13.29498613999251,2.8585480309390285,10.075233278395858,2.1227721637402377,23.610046763479087,11.448948276472182,0.03012392954667202
