,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5861,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5202
split 1,16.67,50.02,0.0,0.0,33.33,11.12,33.35,0.0,0.0,0.5808,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5478
split 2,17.66,50.25,0.42,2.3,33.79,66.23,33.56,100.0,65.12,0.5839,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5208
split 3,16.8,50.02,0.39,0.0,33.4,44.45,33.35,100.0,0.0,0.5841,16.58,49.74,0.0,0.0,33.1,11.06,33.18,0.0,0.0,0.5327
split 4,17.03,50.05,0.0,1.03,33.46,28.02,33.4,0.0,50.66,0.5754,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5553
split 5,17.18,50.13,0.0,1.41,33.57,33.45,33.45,0.0,66.9,0.5811,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5175
mean,17.0,50.08,0.13,0.79,33.48,32.4,33.41,33.33,30.45,0.5819,16.65,49.96,0.0,0.0,33.29,11.1,33.31,0.0,0.0,0.5324
std,0.35,0.09,0.19,0.88,0.16,19.22,0.08,47.14,30.88,0.0034,0.03,0.1,0.0,0.0,0.09,0.02,0.06,0.0,0.0,0.0145
test mean,16.666666666666668,50.00000000000002,0.0,0.0,33.33333333333333,11.111111111111112,33.333333333333336,0.0,0.0,0.5922335859336743,16.66666666666666,50.0,0.0,0.0,33.33333333333333,11.11111111111111,33.33333333333332,0.0,0.0,0.5236932498808063
test std,1.7154784657419896e-14,5.289657939625129e-14,0.0,0.0,6.5203873268320016e-15,1.5437585023790762e-14,4.662190930076726e-14,0.0,0.0,0.055959379007329633,1.116422962075395e-14,3.342195448792534e-14,0.0,0.0,6.153480596427404e-15,9.648087210223558e-15,2.897150329470593e-14,0.0,0.0,0.027688787218186094
