,F1,Acc,precision,Auc
train tissue 0,0.0,49.99999999999997,0.0,0.49348109517600985
train tissue 1,0.0,49.999999999999986,0.0,0.5895522388059697
train tissue 2,0.0,49.999999999999986,0.0,0.39031339031339024
train tissue 3,0.0,50.000000000000014,0.0,0.5457516339869282
train tissue 4,0.0,50.000000000000036,0.0,0.34072580645161343
train tissue 5,0.0,50.000000000000014,0.0,0.5354729729729731
train tissue 6,0.0,50.0,0.0,0.4574999999999999
train tissue 7,0.0,50.000000000000014,0.0,0.6015680684248039
train tissue 8,0.0,49.99999999999999,0.0,0.5333333333333332
train tissue 9,0.0,50.00000000000002,0.0,0.33651026392961914
train tissue 10,0.0,50.000000000000014,0.0,0.46853741496598633
train tissue 11,0.0,50.0,0.0,0.4942528735632187
train tissue 12,0.0,49.999999999999986,0.0,0.4850088183421515
train tissue 13,0.0,50.0,0.0,0.45732255166217395
train tissue 14,0.0,50.0,0.0,0.49027777777777765
train tissue 15,0.0,49.99999999999998,0.0,0.5277093596059113
train tissue 16,0.0,50.000000000000014,0.0,0.5345911949685536
train tissue 17,0.0,50.000000000000014,0.0,0.5549581839904425
train tissue 18,0.0,49.999999999999986,0.0,0.5747973470891672
train mean,0.0,50.0,0.0,0.4953507539663171
train std,0.0,1.6300968317080003e-14,0.0,0.07330816267861588
test tissue 0,0.0,50.0,0.0,0.49999999999999967
test tissue 1,0.0,50.0,0.0,0.5149147727272727
test tissue 2,0.0,50.000000000000014,0.0,0.4986449864498643
test tissue 3,0.0,50.00000000000002,0.0,0.4782608695652175
test tissue 4,0.0,49.999999999999986,0.0,0.511350059737157
test tissue 5,0.0,49.99999999999999,0.0,0.5169789227166276
test tissue 6,0.0,49.999999999999986,0.0,0.5073891625615763
test tissue 7,0.0,50.000000000000014,0.0,0.3568181818181818
test mean,0.0,50.0,0.0,0.4855446194469872
test std,0.0,1.2809491335957507e-14,0.0,0.049997440606614096
