,F1,Acc,precision,Auc
train tissue 0,0.0,50.000000000000014,0.0,0.5582047685834504
train tissue 1,0.0,49.999999999999986,0.0,0.5327868852459012
train tissue 2,0.0,50.0,0.0,0.5238095238095235
train tissue 3,0.0,50.0,0.0,0.5664682539682538
train tissue 4,0.0,49.999999999999986,0.0,0.5200713648528097
train tissue 5,0.0,49.99999999999999,0.0,0.6714285714285714
train tissue 6,0.0,49.999999999999986,0.0,0.59981684981685
train tissue 7,0.0,49.999999999999986,0.0,0.34845049130763384
train tissue 8,0.0,50.00000000000002,0.0,0.6141843971631209
train tissue 9,0.0,50.0,0.0,0.5484375
train tissue 10,0.0,49.999999999999986,0.0,0.6800291545189503
train tissue 11,0.0,50.000000000000014,0.0,0.5167493796526056
train tissue 12,0.0,50.0,0.0,0.5516975308641977
train tissue 13,0.0,49.999999999999986,0.0,0.3818508535489664
train tissue 14,0.0,50.00000000000002,0.0,0.656319290465632
train tissue 15,0.0,49.99999999999999,0.0,0.4155681104833646
train tissue 16,0.0,50.00000000000002,0.0,0.6630434782608697
train tissue 17,0.0,50.00000000000002,0.0,0.6419999999999999
train tissue 18,0.0,50.0,0.0,0.5547122074636308
train mean,0.0,50.0,0.0,0.5550330848123333
train std,0.0,1.363836858469928e-14,0.0,0.09194879256112787
test tissue 0,0.0,50.000000000000014,0.0,0.697881828316611
test tissue 1,0.0,49.999999999999986,0.0,0.5346153846153847
test tissue 2,0.0,49.999999999999986,0.0,0.37301587301587286
test tissue 3,0.0,50.00000000000002,0.0,0.31016042780748654
test tissue 4,0.0,50.000000000000014,0.0,0.4618181818181819
test tissue 5,0.0,49.999999999999986,0.0,0.4109916367980887
test tissue 6,0.0,50.0,0.0,0.4903846153846156
test tissue 7,0.0,50.00000000000004,0.0,0.5536130536130539
test mean,0.0,50.000000000000014,0.0,0.47906012517116187
test std,0.0,2.086746797486457e-14,0.0,0.1125604297377328
