,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5175,0.0,50.0,0.0,0.4553
split 1,0.0,50.0,0.0,0.5033,0.0,50.0,0.0,0.4472
split 2,0.0,50.0,0.0,0.4861,0.0,50.0,0.0,0.5326
split 3,0.0,50.0,0.0,0.4987,0.0,50.0,0.0,0.4837
split 4,0.0,50.0,0.0,0.5069,0.0,50.0,0.0,0.3867
split 5,0.0,50.0,0.0,0.5058,0.0,50.0,0.0,0.4982
mean,0.0,50.0,0.0,0.503,0.0,50.0,0.0,0.4673
std,0.0,0.0,0.0,0.0095,0.0,0.0,0.0,0.0457
test mean,0.0,50.0,0.0,0.4946939453189078,0.0,50.0,0.0,0.5177500593985364
test std,0.0,1.529166373896289e-14,0.0,0.08054840372037199,0.0,2.1755839288168293e-14,0.0,0.08969331456688552
