,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5353,0.0,50.0,0.0,0.5285
split 1,1.57,50.22,69.46,0.5172,10.58,52.17,81.04,0.5443
split 2,0.0,50.0,0.0,0.5287,0.0,50.0,0.0,0.4679
split 3,3.42,50.68,82.32,0.5403,0.0,49.53,0.0,0.4428
split 4,0.0,50.0,0.0,0.5206,0.0,50.0,0.0,0.5528
split 5,0.0,50.0,0.0,0.544,0.0,50.0,0.0,0.49
mean,0.83,50.15,25.3,0.531,1.76,50.28,13.51,0.5044
std,1.29,0.25,35.97,0.0098,3.94,0.86,30.2,0.0405
