,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,60.57,63.27,66.33,52.09,60.89,60.6,60.84,64.15,56.82,0.7782,52.4,53.12,59.99,44.09,52.47,52.51,56.24,57.63,43.66,0.7127
split 1,58.77,61.96,65.25,49.1,59.18,58.76,60.32,62.16,53.81,0.7727,62.15,66.48,68.87,51.11,62.34,62.04,65.98,67.24,52.89,0.8061
split 2,61.53,65.68,68.34,50.58,62.01,61.52,63.39,65.26,55.91,0.798,54.39,57.04,58.62,47.51,54.58,54.59,52.97,59.91,50.89,0.7255
split 3,57.96,61.76,64.93,47.19,58.45,57.94,59.53,61.92,52.36,0.769,60.73,66.52,69.41,46.25,61.66,61.23,59.46,69.21,55.02,0.8012
split 4,59.22,62.7,65.73,49.23,59.67,59.24,60.48,62.69,54.57,0.7739,61.13,64.14,69.72,49.53,62.33,62.68,64.6,60.35,63.08,0.79
split 5,58.96,62.81,65.64,48.43,59.42,58.94,61.06,62.33,53.43,0.7738,57.65,56.86,65.86,50.21,57.69,57.8,60.47,63.8,49.11,0.7616
mean,59.5,63.03,66.04,49.44,59.94,59.5,60.94,63.08,54.48,0.7776,58.07,60.69,65.41,48.12,58.51,58.47,59.95,63.02,52.44,0.7662
std,1.19,1.29,1.12,1.56,1.18,1.2,1.2,1.21,1.51,0.0095,3.63,5.24,4.51,2.43,3.91,3.85,4.49,4.14,5.93,0.0363
