,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,17.8,50.14,0.81,2.45,33.78,54.58,33.49,52.78,77.48,0.5975,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5113
split 1,18.5,50.22,2.95,2.33,34.05,57.52,33.59,65.95,73.0,0.5887,16.73,50.19,0.0,0.0,33.33,11.17,33.5,0.0,0.0,0.5487
split 2,26.34,51.05,2.37,25.6,37.16,49.35,35.14,60.76,52.16,0.5969,25.11,42.63,0.0,32.7,32.13,21.38,32.26,0.0,31.88,0.5466
split 3,20.97,50.75,0.0,12.15,35.17,32.3,34.14,0.0,62.77,0.5848,18.66,49.2,0.0,6.78,33.13,22.22,33.12,0.0,33.54,0.5451
split 4,19.3,50.45,2.16,5.3,34.39,51.15,33.82,57.82,61.81,0.5928,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5168
split 5,17.91,50.27,0.0,3.45,33.92,38.78,33.57,0.0,82.78,0.5951,16.53,49.6,0.0,0.0,32.98,11.03,33.1,0.0,0.0,0.5033
mean,20.14,50.48,1.38,8.55,34.74,47.28,33.96,39.55,68.33,0.5926,18.39,48.6,0.0,6.58,33.04,14.67,33.11,0.0,10.9,0.5286
std,2.97,0.32,1.17,8.33,1.17,8.89,0.57,28.24,10.4,0.0046,3.09,2.69,0.0,11.94,0.43,5.05,0.4,0.0,15.43,0.0186
test mean,19.891662811780503,50.75884413699369,2.6614027083696343,6.254741589978184,34.87542704442762,24.23701001935822,34.09238031002697,14.494952015035844,24.123697733011845,0.5776453676180529,17.59521726012959,49.75256354509466,0.0,3.033088235294118,33.256970551378444,13.309498819155323,33.380877409846924,0.0,6.547619047619048,0.5264380984699873
test std,4.230634658800438,1.0778646152219333,6.330712831205762,10.554470538834806,2.293244373399827,16.188917721683826,0.9804426668231135,31.713695083564655,34.51249862995661,0.07431483370613615,2.6851726284918493,0.4523552829319533,0.0,8.024797175103998,0.7836470917519786,5.91650373122124,0.5163366470417411,0.0,17.32337167958958,0.05658581509854557
