,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,19.25,50.3,0.0,7.45,34.05,24.67,33.83,0.0,40.19,0.5817,16.6,49.81,0.0,0.0,33.16,11.07,33.22,0.0,0.0,0.5316
split 1,17.22,50.07,0.0,1.6,33.51,27.94,33.42,0.0,50.41,0.5819,16.48,49.43,0.0,0.0,32.83,11.0,32.99,0.0,0.0,0.544
split 2,17.36,49.88,0.0,2.2,33.39,23.89,33.34,0.0,38.34,0.5815,17.76,49.52,0.0,3.77,33.27,24.67,33.15,0.0,40.86,0.5461
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.574,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5675
split 4,23.11,49.99,0.0,19.34,35.22,26.96,34.12,0.0,46.77,0.5738,21.63,47.95,0.0,16.92,32.72,20.94,33.2,0.0,29.62,0.5597
split 5,17.31,49.89,0.0,2.03,33.45,29.1,33.32,0.0,53.98,0.5939,16.62,49.86,0.0,0.0,32.95,11.11,33.34,0.0,0.0,0.4748
mean,18.49,50.02,0.0,5.44,33.83,23.95,33.56,0.0,38.28,0.5811,17.63,49.43,0.0,3.45,33.04,14.98,33.2,0.0,11.75,0.5373
std,2.22,0.14,0.0,6.63,0.67,6.01,0.31,0.0,17.96,0.0067,1.84,0.69,0.0,6.18,0.23,5.63,0.12,0.0,16.93,0.0302
test mean,17.188868052404718,49.877447620282425,0.0,1.6891565369317125,33.40539218515409,13.894849924384614,33.310165536700644,0.0,8.374384236453203,0.5763062585015286,16.573383084577117,49.72014925373135,0.0,0.0,33.088235294117645,11.055555555555555,33.16666666666667,0.0,0.0,0.545466511526508
test std,1.9031731528362352,0.5072668737639353,0.0,5.558323962428881,0.9343670010196433,8.766266807918383,0.36526005738570677,0.0,26.078925052337365,0.0688439058029744,0.24680515961423244,0.7404154788426963,0.0,0.0,0.6484684585942619,0.14698618394803167,0.4409585518440952,0.0,0.0,0.03944527047634482
