,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,20.66,50.62,11.35,0.0,34.93,30.73,34.06,58.12,0.0,0.5883,17.29,49.5,2.35,0.0,32.69,15.82,33.26,14.21,0.0,0.5201
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5841,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5133
split 2,20.71,50.59,10.33,1.21,34.79,52.72,34.1,48.69,75.38,0.57,19.58,50.31,8.43,0.0,34.34,28.86,33.79,52.8,0.0,0.5713
split 3,19.87,50.36,9.25,0.0,34.49,29.76,33.83,55.44,0.0,0.5870000000000001,17.06,49.55,1.62,0.0,32.95,17.44,33.16,19.17,0.0,0.52
split 4,18.27,50.24,4.56,0.0,33.97,32.64,33.6,64.31,0.0,0.5811,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5464
split 5,19.21,50.14,7.5,0.0,34.19,30.71,33.62,58.51,0.0,0.5819,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5167
mean,19.23,50.32,7.17,0.2,34.28,31.28,33.76,47.51,12.56,0.5821,17.32,49.89,2.07,0.0,33.33,15.91,33.37,14.36,0.0,0.5313
std,1.42,0.23,3.88,0.45,0.54,12.05,0.27,21.74,28.09,0.006,1.04,0.28,2.99,0.0,0.51,6.31,0.2,18.79,0.0,0.0209
test mean,18.423780644190128,50.55483940036403,4.716502532206353,0.0,34.328290858568174,18.64362500291291,33.90182047194426,22.029054536794476,0.0,0.5795360926906735,17.222810734463284,50.10593220338985,1.5625000000000004,0.0,33.61111111111111,15.309343434343438,33.42803030303032,12.5,0.0,0.5102903498104848
test std,4.318683119849715,1.4577648966437564,11.511843732318713,0.0,2.5189412333441608,12.962012712408367,1.5388843635700937,38.26309498045845,0.0,0.05024239187838661,1.4714188965136716,0.2802702660025897,4.133986423538424,0.0,0.7349309197401594,11.107478673345655,0.250544631729586,33.071891388307385,0.0,0.07114986392036968
