,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5213,0.0,50.0,0.0,0.4686
split 1,0.0,50.0,0.0,0.5033,0.0,50.0,0.0,0.4472
split 2,0.0,50.0,0.0,0.4909,0.0,50.0,0.0,0.538
split 3,0.0,50.0,0.0,0.5182,0.0,50.0,0.0,0.4737
split 4,0.0,50.0,0.0,0.5106,0.0,50.0,0.0,0.385
split 5,0.0,50.0,0.0,0.4942,0.0,50.0,0.0,0.5018
mean,0.0,50.0,0.0,0.5064,0.0,50.0,0.0,0.4691
std,0.0,0.0,0.0,0.0114,0.0,0.0,0.0,0.0473
test mean,0.0,50.0,0.0,0.4946939453189078,0.0,50.0,0.0,0.5177500593985364
test std,0.0,1.529166373896289e-14,0.0,0.08054840372037199,0.0,2.1755839288168293e-14,0.0,0.08969331456688552
