,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.6057,0.0,50.0,0.0,0.4738
split 1,0.0,50.0,0.0,0.5849,0.0,50.0,0.0,0.4886
split 2,0.0,50.0,0.0,0.6081,0.0,50.0,0.0,0.4912
split 3,0.0,50.0,0.0,0.5954,0.0,50.0,0.0,0.4699
split 4,0.0,50.0,0.0,0.5835,0.0,50.0,0.0,0.5227
split 5,0.0,50.0,0.0,0.5867,0.0,50.0,0.0,0.5443
mean,0.0,50.0,0.0,0.594,0.0,50.0,0.0,0.4984
std,0.0,0.0,0.0,0.0098,0.0,0.0,0.0,0.0266
test mean,0.0,50.0,0.0,0.5747570677256267,0.0,50.0,0.0,0.518211690912805
test std,0.0,1.4117052668876551e-14,0.0,0.05487162949594791,0.0,1.2560739669470201e-14,0.0,0.05040623727632979
