plant,time point,dividing parent cell,parent neighbor,weighted node degree_neighbour,clustering coefficient_neighbour,information centrality_neighbour,betweenness centrality_neighbour,eigenvector centrality_neighbour,page rank_neighbour,katz centrality_neighbour,current flow betweenness centrality_neighbour,communicability betweenness centrality_neighbour,load centrality_neighbour,harmonic centrality_neighbour,size on 2 neighborhood_neighbour,estrada index on 2 neighborhood_neighbour,abs graph density on 2 neighborhood_neighbour,rel graph density on 2 neighborhood_neighbour,avg path length on 2 neighborhood_neighbour,algebraic connectivity on 2 neighborhood_neighbour,weighted node degree_difference,clustering coefficient_difference,information centrality_difference,betweenness centrality_difference,eigenvector centrality_difference,page rank_difference,katz centrality_difference,current flow betweenness centrality_difference,communicability betweenness centrality_difference,load centrality_difference,harmonic centrality_difference,size on 2 neighborhood_difference,estrada index on 2 neighborhood_difference,abs graph density on 2 neighborhood_difference,rel graph density on 2 neighborhood_difference,avg path length on 2 neighborhood_difference,algebraic connectivity on 2 neighborhood_difference
P1,0,580,602,6.0,0.4,0.003878168261109781,0.027894657999494435,0.07653033060998705,0.00295755352688477,0.05703400828172075,0.05703966230014775,0.05034839805949966,0.028476628763498338,61.58269230769262,42.0,210.36258180535498,0.2456140350877193,4.421052631578948,2.2923976608187133,0.7554825104784719,-1.0,0.06666666666666671,-0.00012712262745564681,-0.04613002552102108,-0.0022126143192903874,-0.0004300323549855604,-0.00514528219527554,-0.01602289705101289,-0.03030806309475574,-0.044210856232827764,-1.381721056721041,-5.0,-26.85397615480329,0.021804511278195493,-0.055137844611528486,-0.10760233918128659,0.011695397195800039
P1,0,580,717,6.0,0.4,0.003766452796127777,0.03745627060889166,0.06164390618345776,0.0029741345889696866,0.05681669906807313,0.05414167256643927,0.04502340983337932,0.03926230054244711,60.16479353979386,42.0,210.36156475560722,0.2456140350877193,4.421052631578948,2.2923976608187133,0.7487415695886267,-1.0,0.06666666666666671,-0.00023883809243765075,-0.036568412911623854,-0.01709903874581968,-0.00041345129290064385,-0.005362591408923159,-0.01892088678472137,-0.03563305132087608,-0.033425184453878994,-2.7996198246197963,-5.0,-26.85499320455105,0.021804511278195493,-0.055137844611528486,-0.10760233918128659,0.004954456305954813
P1,0,580,740,6.0,0.4,0.003938610898367969,0.04073538988321181,0.08225459518714612,0.0029372463772632308,0.05809940871990236,0.06262192748141246,0.06691271966254837,0.03619765614799406,62.03952436452466,46.0,230.76382655358776,0.21904761904761907,4.380952380952381,2.395238095238095,0.6754803236511256,-1.0,0.06666666666666671,-6.66799901974588e-05,-0.0332892936373037,0.003511650257868676,-0.0004503395046070997,-0.00407988175709393,-0.010440631869748182,-0.013743741491707026,-0.03648982884833204,-0.9248889998889993,-1.0,-6.452731406570507,-0.004761904761904745,-0.0952380952380949,-0.004761904761904745,-0.06830678963154624
P1,0,580,753,6.0,0.4,0.003835612983912122,0.04213021454751934,0.06903332927263574,0.0029563122020042345,0.05735600473677354,0.05719021823955851,0.05405591969656307,0.04613995735384323,61.51937506937534,44.0,219.9395389308371,0.23157894736842108,4.4,2.3526315789473684,0.7124311178296109,-1.0,0.06666666666666671,-0.00016967790465330585,-0.03189446897299617,-0.009709615656641704,-0.00043127367986609596,-0.004823285740222748,-0.01587234111160213,-0.026600541457692327,-0.026547527642482874,-1.4450382950383158,-3.0,-17.277019029321167,0.007769423558897259,-0.07619047619047592,-0.047368421052631504,-0.031355995453061
P1,0,390,610,5.0,0.5,0.0036554595135841377,0.007416957290386198,0.0642948878025571,0.002526997814499873,0.052086936879647626,0.042201647710664925,0.026971203639359675,0.008323009871667246,59.853146853147216,39.0,192.3511938760104,0.2549019607843137,4.333333333333333,2.241830065359477,0.8181368039330092,-2.0,0.16666666666666669,-0.00028431253229873645,-0.05492097689862289,-0.010540921064994435,-0.0008819962769801926,-0.009464171805095678,-0.024848345259179005,-0.038227733489438254,-0.05804815990809421,-2.1803446553445767,-6.0,-36.54278421925338,0.018059855521155826,-0.16666666666666696,-0.08448572411420718,0.08202053645584029
P1,0,390,653,5.0,0.5,0.003543463766905101,0.007027264139184202,0.05275731900947648,0.00254513221584383,0.051642136158249495,0.03983772111014255,0.024571166881272817,0.006910165256450336,58.131679431679785,37.0,182.91421865833854,0.27205882352941174,4.352941176470588,2.161764705882353,0.9359894454590283,-2.0,0.16666666666666669,-0.00039630827897777334,-0.05531067004982488,-0.022078489858075055,-0.0008638618756362355,-0.009908972526493809,-0.027212271859701383,-0.04062777024752511,-0.05946100452331112,-3.901812076812007,-8.0,-45.979759436925235,0.03521671826625386,-0.14705882352941213,-0.16455108359133153,0.19987317798185933
P1,0,390,693,7.0,0.3333333333333333,0.003971025486442333,0.08429407719291523,0.07989007004015326,0.0033929865445462754,0.062301322012598144,0.07148750137126958,0.07872835104538112,0.09147918182408953,63.19887057387089,47.0,238.40981696043048,0.22380952380952382,4.476190476190476,2.3904761904761904,0.7011367920528111,0.0,0.0,3.125344055945889e-05,0.02195614300390615,0.005054261172601729,-1.6007546933790098e-05,0.0007502133278548401,0.004437508401425649,0.013529413916583188,0.025108012044328068,1.1653790653790992,2.0,9.5158388651667,-0.013032581453634062,-0.023809523809523725,0.06416040100250608,-0.034979475424357864
P1,0,390,747,6.0,0.4,0.0038262241144822883,0.029753290559715418,0.07417180518862838,0.0029719655285225764,0.056727671392195214,0.05287382576753337,0.040655122343402045,0.033469028542490856,61.05077977578007,42.0,211.6417273469667,0.2456140350877193,4.421052631578948,2.2748538011695905,0.7593288947833741,-1.0,0.06666666666666671,-0.00011354793140058586,-0.03258464362929367,-0.0006640036789231502,-0.0004370285629574891,-0.00482343729254809,-0.01417616720231056,-0.024543814785395884,-0.0329021412372706,-0.9827117327117207,-3.0,-17.252250748297087,0.00877192982456143,-0.07894736842105221,-0.051461988304093875,0.023212627306205103
P1,0,390,753,6.0,0.4,0.003835612983912122,0.04213021454751934,0.06903332927263574,0.0029563122020042345,0.05735600473677354,0.05719021823955851,0.05405591969656307,0.04613995735384323,61.51937506937534,44.0,219.9395389308371,0.23157894736842108,4.4,2.3526315789473684,0.7124311178296109,-1.0,0.06666666666666671,-0.00010415906197075225,-0.020207719641489742,-0.0058024795949157965,-0.000452681889475831,-0.004195103947969764,-0.009859774730285417,-0.011143017432234857,-0.02023121242591823,-0.5141164391164494,-1.0,-8.954439164426674,-0.005263157894736803,-0.09999999999999964,0.02631578947368407,-0.02368514964755808
P1,0,390,754,6.0,0.4,0.003766647985779662,0.04300054508567387,0.06019830066434202,0.00296624275204303,0.057338515753324285,0.055948767841890144,0.05174139999575175,0.040801833576085904,59.909027084027386,44.0,219.89767135165462,0.23157894736842108,4.4,2.357894736842105,0.7373832484761569,-1.0,0.06666666666666671,-0.0001731240601032121,-0.019337389103335212,-0.014637508203209512,-0.0004427513394370357,-0.004212592931419019,-0.011101225127953786,-0.013457537133046177,-0.025569336203675554,-2.1244644244644064,-1.0,-8.996306743609154,-0.005263157894736803,-0.09999999999999964,0.03157894736842071,0.001266980998987921
