plant,time point,cell,degree,weighted node degree,clustering coefficient,information centrality,betweenness centrality,eigenvector centrality,page rank,katz centrality,current flow betweenness centrality,communicability betweenness centrality,load centrality,harmonic centrality,size on 2 neighborhood,estrada index on 2 neighborhood,abs graph density on 2 neighborhood,rel graph density on 2 neighborhood,avg path length on 2 neighborhood,algebraic connectivity on 2 neighborhood
p4 FM1,0,21399,6.0,6.0,0.4,0.011275039954926227,0.07992073505108886,0.15418014442601483,0.007926819964470264,0.09971943013032065,0.10170036956777288,0.11498341413757476,0.0776118696968433,36.658730158730144,47.0,240.08090861515538,0.22380952380952382,4.476190476190476,2.3857142857142857,0.7549029101702788
p4 FM1,0,21403,6.0,6.0,0.4,0.011246578626470213,0.09089884095137689,0.1576852615713435,0.007929299095494308,0.09946449092729084,0.09846200282677701,0.11072050740192042,0.09218115313710784,36.795634920634875,47.0,239.98453767045584,0.22380952380952382,4.476190476190476,2.3857142857142857,0.726183598621864
p4 FM1,0,21404,5.0,5.0,0.5,0.009980999896476748,0.010633776616347101,0.09861735812792942,0.0069921517712123165,0.08717192027894746,0.059384623512461536,0.041089380689384426,0.01040725982158182,32.57142857142859,35.0,173.33432235223552,0.2916666666666667,4.375,2.1,0.9260299220826831
p4 FM1,0,21439,7.0,7.0,0.3333333333333333,0.011360089487029813,0.11021345929996545,0.16315118368050768,0.009210873562831307,0.10749725755112988,0.11161358313721279,0.12693483421486465,0.11047675030204555,36.52222222222224,50.0,263.4296070128058,0.21645021645021648,4.545454545454546,2.398268398268398,0.7335349877355666
p4 FM1,0,21499,5.0,5.0,0.5,0.010032488548388082,0.010756075546501044,0.10289027624197314,0.006915083738021122,0.0881844827258652,0.06279729391632921,0.04611731280513414,0.010874384577313642,33.104761904761936,37.0,182.96238626306555,0.27205882352941174,4.352941176470588,2.1544117647058822,0.9430074592944735
p4 FM1,0,21505,5.0,5.0,0.5,0.009857418458023218,0.006266400045562517,0.09498106560759464,0.006970957909638323,0.08638394529901972,0.055926225193962766,0.035178903120253006,0.005661057534667742,32.07027417027418,33.0,162.7255725396128,0.31428571428571433,4.4,2.019047619047619,1.0758315294107188
p4 FM1,0,21514,6.0,6.0,0.4,0.010811592241247647,0.057241690847748744,0.13197123839629846,0.008107090047565432,0.09863742877791216,0.09146916752167676,0.09081525852400894,0.0559938788676364,35.019841269841315,48.0,252.08653079963727,0.22857142857142856,4.571428571428571,2.357142857142857,0.7735573157134757
p4 FM1,0,21516,7.0,7.0,0.3333333333333333,0.01096156925180731,0.05604284614903002,0.1323689858947065,0.009443623903126731,0.10461078721387074,0.10221361406720562,0.09081877761030296,0.05567478141181856,34.521428571428594,45.0,232.42915867274988,0.23684210526315788,4.5,2.3105263157894735,0.7767539353744437
p4 FM1,0,21517,7.0,7.0,0.3333333333333333,0.011611876666434415,0.1287325430442087,0.1696060744902158,0.009169505502746478,0.10773952626929346,0.11959335533888273,0.14676320020710307,0.13035847973671505,37.28214285714283,49.0,252.85426065732756,0.2121212121212121,4.454545454545454,2.4155844155844157,0.6739566854001997
p4 FM1,0,21520,6.0,6.0,0.4,0.011139727975171876,0.08204113929286413,0.14019744124480202,0.007990329607796942,0.09863111984551737,0.09942345060027834,0.10801379915871069,0.08014514075979691,36.16944444444446,44.0,218.74954731526412,0.23157894736842108,4.4,2.363157894736842,0.7536257201119804
p4 FM1,0,21523,6.0,6.0,0.4,0.011255733969860146,0.08612276132774954,0.152150102774896,0.007942966845588493,0.0986985053379646,0.09943519341987696,0.11066113460607337,0.08488688745118278,36.43809523809522,44.0,218.74954731526392,0.23157894736842108,4.4,2.363157894736842,0.7536257201119786
p4 FM1,0,21527,6.0,6.0,0.4,0.011064043629829592,0.03927054442773354,0.15589791587504886,0.007986785193170733,0.09866940778997779,0.08922935973978852,0.08967506910480799,0.038479348067602656,35.74325396825399,45.0,235.49171617892657,0.23684210526315788,4.5,2.289473684210526,0.7963680216386143
p4 FM1,0,21528,7.0,7.0,0.3333333333333333,0.011451200559821286,0.08843243316154133,0.15452830659361583,0.009223885201515488,0.1055197496187165,0.1131839119468484,0.12046428724698037,0.08695612247125223,36.4515873015873,45.0,227.7017799696948,0.23684210526315788,4.5,2.336842105263158,0.7891285040417992
p4 FM1,0,21536,5.0,5.0,0.5,0.01017791151979733,0.02474879432525162,0.10940834677628072,0.006915632761088281,0.08912399248624422,0.06551748770414956,0.055529448077837856,0.025659819384073895,34.09404761904766,39.0,193.58295236794368,0.2549019607843137,4.333333333333333,2.2287581699346406,0.81897273130537
p4 FM1,0,21602,6.0,6.0,0.4,0.010820535386917376,0.05556378752336314,0.12566198672112175,0.00813149293081367,0.0979490526811289,0.09638820798187621,0.09332190852570084,0.0571718467756474,35.06904761904766,44.0,220.03801563278097,0.23157894736842108,4.4,2.3421052631578947,0.773285580912986
p4 FM1,0,21603,7.0,7.0,0.3333333333333333,0.011535778444477401,0.14923086608038305,0.1555164796028343,0.009185139479308251,0.10825147271964405,0.1258290868701973,0.15559711033303572,0.15303049412660205,37.28650793650792,51.0,258.8324186517538,0.2015810276679842,4.434782608695652,2.486166007905138,0.6226455381118916
p4 FM1,0,21607,6.0,6.0,0.4,0.010892559792786532,0.0491926648446304,0.13305330866266862,0.008034976118118195,0.09761534694472591,0.0896873166574792,0.08499991640187418,0.04921991961894042,35.15317460317465,42.0,210.43994057839876,0.2456140350877193,4.421052631578948,2.2865497076023393,0.7510154652279268
p4 FM1,0,21608,7.0,7.0,0.3333333333333333,0.011196406170661533,0.09345884708668964,0.13226732325210577,0.00933463001277828,0.1060411238371079,0.11434573030553125,0.12100201510833947,0.09333016617039383,35.87936507936513,47.0,238.48394735547916,0.22380952380952382,4.476190476190476,2.3857142857142857,0.704779581760587
p4 FM1,0,21612,6.0,6.0,0.4,0.010879609324316891,0.0571465898874877,0.11823327289762713,0.008171123639691424,0.09790298338666434,0.09893687783046058,0.09748463084851984,0.0547898833970985,35.02777777777783,44.0,219.9431451943066,0.23157894736842108,4.4,2.3526315789473684,0.7466579650120222
p4 FM1,0,21620,4.0,4.0,0.6666666666666666,0.00942250339639705,0.0036835215065135793,0.09871725591000202,0.0057193263818769305,0.08045259734946145,0.04485754080967728,0.030251742898959516,0.0037742738272685023,32.294841269841285,34.0,168.74347949081195,0.2833333333333333,4.25,2.075,0.966720971775755
p4 FM1,0,21621,7.0,7.0,0.3333333333333333,0.01134863461526173,0.10964552060725659,0.16398083393702845,0.009249485365169155,0.10664803827886346,0.10576074663602987,0.12081509136506004,0.11344458879689927,36.709523809523816,47.0,248.1023580475155,0.22380952380952382,4.476190476190476,2.3333333333333335,0.7669307831964488
p4 FM1,0,21624,4.0,4.0,0.6666666666666666,0.009619751835954418,0.0027044869689048017,0.10965307100613475,0.005671047683366959,0.0799315397875112,0.04564312362379041,0.032687696354964435,0.0029738518410507325,32.8559523809524,32.0,157.9984848884785,0.30476190476190473,4.266666666666667,2.0095238095238095,1.085802498214466
p4 FM1,0,21625,6.0,6.0,0.4,0.011096069257582273,0.041533549366962526,0.15337327508396578,0.007991758421999982,0.09731647587859509,0.08879772058258498,0.08933301198389508,0.04117644896046948,35.78095238095239,40.0,203.22772408422614,0.26143790849673204,4.444444444444445,2.2091503267973858,0.8940296896815529
p4 FM1,0,21626,6.0,6.0,0.4,0.010993541391368298,0.05247322311919318,0.13203480838165896,0.00806237833591033,0.0973919274667405,0.09436538299800126,0.09305038547504074,0.048351896912770115,35.09563492063498,42.0,209.21664656845454,0.2456140350877193,4.421052631578948,2.2982456140350878,0.7959765987503047
p4 FM1,0,21627,5.0,5.0,0.5,0.010141018746033062,0.01532835107187944,0.09528052696250314,0.007024732558575301,0.08842471168664427,0.07080747368825531,0.055329812179816466,0.01393972165516348,32.854761904761936,39.0,192.40184659864937,0.2549019607843137,4.333333333333333,2.235294117647059,0.8794580930655486
p4 FM1,0,21632,6.0,6.0,0.4,0.010627247611720474,0.029004381167390653,0.11367901078802575,0.008206460384443436,0.09580030509080446,0.08337178191217322,0.06618410280257628,0.02753747652096038,33.76984126984129,40.0,200.86550578866712,0.26143790849673204,4.444444444444445,2.2222222222222223,0.7954766979071226
p4 FM1,0,21640,7.0,7.0,0.3333333333333333,0.011498049389308762,0.09871173552241129,0.16613563018278707,0.009176337710066334,0.1068944211458498,0.11573876793123218,0.12753696682345927,0.09768120850087932,36.62738095238094,47.0,238.52898242637423,0.22380952380952382,4.476190476190476,2.380952380952381,0.7136275726062226
p4 FM1,0,21653,6.0,6.0,0.4,0.01099686226002373,0.07121359776291966,0.14237099841865697,0.008017405961869072,0.09860449989953533,0.09262530393448011,0.09800498620995167,0.06894611853216567,35.99523809523811,44.0,221.05015553104667,0.23157894736842108,4.4,2.3526315789473684,0.7755775972444499
p4 FM1,1,21734,7.0,7.0,0.3333333333333333,0.008164244237837707,0.043926208125160474,0.12595372941428143,0.006531089145466044,0.08669925116357187,0.08233246820968187,0.06489358305581387,0.042560880915460945,42.404509379509484,47.0,245.5575058818437,0.22380952380952382,4.476190476190476,2.342857142857143,0.6683147056481025
p4 FM1,1,21735,4.0,4.0,0.6666666666666666,0.006889025297370064,0.0022802273113801466,0.08542023671746242,0.004005364307518217,0.06644182481677033,0.03707082862925959,0.02111727275743051,0.0024937538161999696,39.16168831168844,36.0,180.60241609153596,0.2647058823529412,4.235294117647059,2.1176470588235294,0.9182182375597769
p4 FM1,1,21754,6.0,6.0,0.4,0.008077104562381867,0.045765126530493215,0.11604846571898639,0.0056184964215960235,0.0805089188090111,0.07927699890517358,0.07467843699717844,0.04262031736596791,43.08344155844159,44.0,219.89767135165445,0.23157894736842108,4.4,2.357894736842105,0.7373832484761575
p4 FM1,1,21756,6.0,6.0,0.4,0.007964436543251055,0.034511808665756975,0.12180269947686545,0.0056495714996596,0.07995910487059009,0.06969198940032696,0.056509461669461976,0.033523273077402584,42.5019841269842,44.0,222.11750673438937,0.23157894736842108,4.4,2.336842105263158,0.7101864962199345
p4 FM1,1,21759,6.0,6.0,0.4,0.008025344637872156,0.042890352821978305,0.1258903866560233,0.005630992270035442,0.08058320067054951,0.07404240488982845,0.06791281377286548,0.04166333812985634,43.19682539682543,44.0,222.27882029484965,0.23157894736842108,4.4,2.3210526315789473,0.7014492602924871
p4 FM1,1,21766,6.0,6.0,0.4,0.008107957609146763,0.09161372897594612,0.11834273589927972,0.0056149073192870115,0.08047991022359703,0.08058277797660582,0.09407532554568922,0.09044215160915274,44.28690476190478,44.0,219.99234027670792,0.23157894736842108,4.4,2.3473684210526318,0.7507383145889782
p4 FM1,1,21885,6.0,6.0,0.4,0.007810494259927477,0.059583311908584555,0.09402894071716889,0.005762156771679168,0.07990017039483031,0.07550238927657033,0.07091040270710647,0.06237122945959753,41.89523809523823,44.0,221.13902147275653,0.23157894736842108,4.4,2.3421052631578947,0.7100520858511543
p4 FM1,1,21895,5.0,5.0,0.5,0.007479440016205808,0.011657825029172428,0.08971238568932019,0.004861159883609082,0.07289515405941939,0.05721138773455556,0.03986900718714572,0.011565322277706246,40.72539682539697,39.0,192.40184659864934,0.2549019607843137,4.333333333333333,2.235294117647059,0.8794580930655485
p4 FM1,1,21896,6.0,6.0,0.4,0.007823867706950488,0.024682202125137057,0.10364746307747376,0.005707583060340999,0.07920089264046945,0.06834093127692789,0.04979602987083382,0.0247434006557921,41.53023088023101,42.0,210.4620955077948,0.2456140350877193,4.421052631578948,2.280701754385965,0.8286419778593741
p4 FM1,1,21903,7.0,7.0,0.3333333333333333,0.008131274697022952,0.08411420276116337,0.1104622311876241,0.0065701074122956876,0.08758642285020377,0.09411358580639549,0.09677526037753781,0.08826203788121899,43.402561327561386,49.0,254.08953271356233,0.2121212121212121,4.454545454545454,2.4025974025974026,0.6599232123304735
p4 FM1,1,21915,7.0,7.0,0.3333333333333333,0.008382086593098134,0.06344282799198567,0.12416791811591345,0.006485442619019534,0.08768865586092857,0.09876425556608076,0.0935487907523464,0.05995141300409428,43.46443001443007,49.0,249.24649710589387,0.2121212121212121,4.454545454545454,2.432900432900433,0.6572976172615795
