,F1,Acc,precision,Auc
train tissue 0,0.0,50.000000000000014,0.0,0.5394265232974915
train tissue 1,0.0,50.000000000000014,0.0,0.38961038961039024
train tissue 2,0.0,50.0,0.0,0.41723874904652913
train tissue 3,0.0,50.00000000000002,0.0,0.5316326530612245
train tissue 4,0.0,50.000000000000036,0.0,0.5644970414201186
train tissue 5,0.0,50.0,0.0,0.21249999999999974
train tissue 6,0.0,49.99999999999998,0.0,0.4891666666666665
train tissue 7,0.0,50.0,0.0,0.44004869141813774
train tissue 8,0.0,49.99999999999999,0.0,0.48068181818181793
train tissue 9,0.0,49.99999999999997,0.0,0.5033670033670028
train tissue 10,0.0,50.000000000000014,0.0,0.5454545454545457
train tissue 11,0.0,50.000000000000014,0.0,0.6247491638795986
train tissue 12,0.0,50.0,0.0,0.5383986928104575
train tissue 13,0.0,50.000000000000014,0.0,0.38618925831202056
train tissue 14,0.0,49.999999999999986,0.0,0.4740740740740739
train tissue 15,0.0,50.000000000000014,0.0,0.6775641025641027
train tissue 16,0.0,50.000000000000014,0.0,0.43084455324357396
train tissue 17,0.0,50.000000000000036,0.0,0.5782857142857145
train tissue 18,0.0,49.999999999999986,0.0,0.43612637362637313
train mean,0.0,50.00000000000001,0.0,0.48736084285893877
train std,0.0,1.7096599804694812e-14,0.0,0.09966133803384883
test tissue 0,0.0,50.0,0.0,0.4027777777777779
test tissue 1,0.0,50.000000000000014,0.0,0.49395161290322626
test tissue 2,0.0,50.0,0.0,0.49358974358974333
test tissue 3,0.0,49.999999999999986,0.0,0.46857142857142864
test tissue 4,0.0,50.0,0.0,0.45989974937343336
test tissue 5,0.0,50.000000000000014,0.0,0.48100407055630934
test tissue 6,0.0,49.99999999999999,0.0,0.39551282051282083
test tissue 7,0.0,49.99999999999996,0.0,0.46810207336523096
test mean,0.0,49.99999999999999,0.0,0.45792615958124633
test std,0.0,1.7222418539888655e-14,0.0,0.035811746371564035
