,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
test tissue 0,62.264440071658385,64.12828817442134,73.70980815995681,48.955223880596996,63.334565163833446,64.18587582549772,56.009383193045394,71.90300474433317,64.64523953911461,0.8038842975206613
test tissue 1,35.85074426330994,42.23259028857782,28.061224489795926,37.258418011556095,36.32495164410059,35.908182725825505,38.16364772017488,31.146767343086356,38.41413311421528,0.5585108778883834
test tissue 2,54.114793374281355,59.76450147333329,52.875352381571346,49.704526267939436,54.06293797657792,54.64912221003962,59.079936867514625,58.38688957546137,46.480540187142886,0.7299151353930229
test tissue 3,50.02171288612295,52.48470262935562,45.88934305339008,51.69109297562314,50.24965098135829,51.13551008217093,54.62587934342357,53.37711989020687,45.403531012882354,0.6660868161066338
test tissue 4,43.09752793499169,33.63149876957932,45.71444368166681,49.946641353728936,44.20063799221227,44.562999795439204,46.17751661767119,43.956336056422906,43.55514671222351,0.6011764209816158
test tissue 5,44.74230325355372,45.99002725215497,38.65774727226249,49.579135236243715,44.99429476595116,45.27287271010207,41.425256043200484,44.10421065129079,50.28915143581496,0.6442609212802768
test tissue 6,49.987319229163944,51.238798102266735,54.83870967741933,43.88444990780576,50.363108206245464,50.34233219411374,49.642492339121546,51.031894934333934,50.35260930888575,0.6644120707596255
test tissue 7,54.76295655961305,60.53412462908013,54.9584487534627,48.79629629629631,54.93358633776091,56.13570096810546,54.71264367816093,66.04527296937424,47.64918625678121,0.7205810546875
test tissue 8,49.5530589645114,51.12127545714314,50.09136643580663,47.44653500058445,49.569938258462834,49.746027132032765,48.618179723059754,53.26744074465029,47.352460928388254,0.6954716905151815
test mean,49.377206281911825,51.23620075287915,49.42182710059245,47.47359099226387,49.7815190362781,50.21540262703633,49.82832616948582,52.57988187879555,48.23799983282765,0.6760332539036557
test std,7.166529021655887,9.101123623484815,11.835172785255422,4.143145610541064,7.182575522949146,7.542765087068121,6.6011324812043615,11.535003280437113,6.737684568030673,0.0685322509817337
