,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,18.85,50.28,1.26,5.02,34.14,51.58,33.68,63.02,58.05,0.5727,17.07,50.07,0.0,1.14,33.52,44.47,33.4,0.0,100.0,0.5458
split 1,20.43,49.63,0.72,10.95,34.0,48.3,33.55,70.24,41.1,0.5742,24.9,51.31,6.25,17.13,36.65,48.24,34.93,50.0,59.8,0.5158
split 2,28.89,47.09,0.83,38.74,36.67,43.02,34.83,53.45,40.77,0.5723,25.7,44.9,0.0,32.2,33.45,22.5,33.02,0.0,34.5,0.5597
split 3,29.11,48.76,1.2,37.37,37.37,47.18,35.43,63.58,42.52,0.5811,23.98,45.04,0.0,26.9,32.46,21.84,32.22,0.0,33.31,0.5286
split 4,26.79,49.43,1.11,29.82,36.27,41.59,34.78,47.09,42.89,0.5796,22.48,49.54,0.0,17.89,33.59,20.99,34.52,0.0,28.47,0.531
split 5,22.68,49.65,0.0,18.38,34.87,26.69,33.85,0.0,46.21,0.577,18.38,48.1,0.0,7.04,31.45,16.6,32.83,0.0,16.98,0.5267
mean,24.46,49.14,0.86,23.38,35.55,43.06,34.35,49.56,45.26,0.5762,22.08,48.16,1.04,17.05,33.52,29.11,33.48,8.33,45.51,0.5346
std,4.03,1.02,0.43,12.84,1.29,8.03,0.7,23.39,5.99,0.0033,3.26,2.44,2.33,10.65,1.59,12.39,0.95,18.63,27.53,0.0143
