,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5579,0.0,50.0,0.0,0.4322
split 1,0.0,50.0,0.0,0.524,0.0,50.0,0.0,0.5001
split 2,0.0,50.0,0.0,0.5182,0.0,50.0,0.0,0.528
split 3,0.0,50.0,0.0,0.5322,0.0,50.0,0.0,0.5273
split 4,0.0,50.0,0.0,0.525,0.0,50.0,0.0,0.5312
split 5,0.0,50.0,0.0,0.5438,0.0,50.0,0.0,0.441
mean,0.0,50.0,0.0,0.5335,0.0,50.0,0.0,0.4933
std,0.0,0.0,0.0,0.0135,0.0,0.0,0.0,0.0415
test mean,0.0,49.99999999999999,0.0,0.526505473001039,0.0,50.0,0.0,0.4978595841121589
test std,0.0,1.4670871485372004e-14,0.0,0.09044036275750206,0.0,1.3053503572900977e-14,0.0,0.06866887124899891
